created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Mar 06 22:45:42 +0000 2023,1632875129742012418,1632875129742012418,"Milan, Turin, Verona, Genoa, Bologna, Florence, Rome, Naples, Bari, Cagliari, and Palermo were the listed potential candidates from an article in October. https://t.co/sBHwa6ZF3k",False,"[0, 154]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1062542247747641344,1062542247747641344,Luc,Lucglock,,AS Roma and calcio addict,,[],False,123,97,0,Wed Nov 14 03:06:27 +0000 2018,3927,,,False,False,1286,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628986039502008320/7NOaOBAa_normal.jpg,https://pbs.twimg.com/profile_images/1628986039502008320/7NOaOBAa_normal.jpg,https://pbs.twimg.com/profile_banners/1062542247747641344/1653753067,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6327712411898143e+18,1632771241189814272,Mon Mar 06 15:52:53 +0000 2023,1.6327712411898143e+18,1632771241189814272,"This could solve our stadium issue in Italy 🙏

The FIGC are working on their proposal bid for Italy to host Euro 2032 🇮🇹

Italy will be forced to upgrade/build new stadiums to meet UEFA requirements should they win the bid. https://t.co/BglQIgP0dz",False,"[0, 223]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7.490105353840558e+17,749010535384055810,Italian Football TV,IFTVofficial,"New York, NY",Connecting the world to calcio. 🇮🇹🌐⚽ @iftvmarco @iftvmike @iftvadamo⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ #SerieA #Calcio #Soccer,https://t.co/lRgCi4yQMq,"[{'url': 'https://t.co/lRgCi4yQMq', 'expanded_url': 'http://italianfootballtv.com', 'display_url': 'italianfootballtv.com', 'indices': [0, 23]}]",[],False,195174.0,1204.0,1175.0,Fri Jul 01 22:43:22 +0000 2016,28368.0,,,True,True,28744.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_images/1428704871499419656/yomU-29y_normal.jpg,https://pbs.twimg.com/profile_banners/749010535384055810/1633543708,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,69.0,1056.0,False,False,False,en,,,,,,,,,,,
Mon Mar 06 19:31:31 +0000 2023,1632826260974911489,1632826260974911489,@juvenewslive Freakin Matri was scoring in double digits with him at Cagliari. Ibrahimovic had his best ever scoring season in Serie A under Allegri.,False,"[14, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632825192186536e+18,1632825192186535939,8.961043474566881e+17,896104347456688128,juvenewslive,,,,,False,0,6,False,False,en,en,recent,165710892,165710892,Bring down Serie A,The_Juventino,,"Juventus, calcio and random stuff.",,[],False,9884,511,232,Mon Jul 12 09:57:27 +0000 2010,7104,,,True,False,69936,,False,False,False,000105,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1597466266515668993/V3_iKlw5_normal.jpg,https://pbs.twimg.com/profile_images/1597466266515668993/V3_iKlw5_normal.jpg,,DD2E44,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:53:13 +0000 2023,1632801523515228164,1632801523515228164,"⛪️The bell tower of the church of Sant'Eulalia in #Cagliari.

#Sardinia #Sardegna #Europe #Italy #Sardaigne #sardinien  #Cerdeña  #サルディニア #Сардиния #Mediterranean #सार्डीनिया #撒丁岛 #사르데냐  #travelphotography 

📸 #instagram  
@Martinamuntoni https://t.co/oh3n7DyiE4",False,"[0, 238]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,6,False,False,en,en,recent,1412828250745810947,1412828250745810947,Planet Sardinia,Planet_Sardinia,Sardinia,"Sardinia is the second-largest island in the Mediterranean Sea, due to the variety of ecosystems and cultures is metaphorically described as a micro-continent.",,[],False,207,70,0,Wed Jul 07 17:38:15 +0000 2021,321,,,False,False,867,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578430142157840384/FZH05y2T_normal.jpg,https://pbs.twimg.com/profile_images/1578430142157840384/FZH05y2T_normal.jpg,https://pbs.twimg.com/profile_banners/1412828250745810947/1654295005,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:20:39 +0000 2023,1632778225561620481,1632778225561620481,"Federico Pilloni, a young sportsman from Cagliari, Sardinia, who competes in the Olympic IQFoil class, becomes the second sailor to enter the Young Azzurra programme

Read more here https://t.co/5OsBN52sKj

#yccs #youngazzurra #iqfoil @iqfoil @federvela https://t.co/P4T394oMsM",False,"[0, 253]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,599173503,599173503,YCCS,YccsPortoCervo,pressoffice@yccs.it,"Associazione Sportiva Dilettantistica
Porto Cervo",http://t.co/SMgCY6Mj3G,[],False,2100,218,25,Mon Jun 04 09:24:53 +0000 2012,599,,,True,False,2077,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/947968646734929925/zB3nXSeH_normal.jpg,https://pbs.twimg.com/profile_images/947968646734929925/zB3nXSeH_normal.jpg,https://pbs.twimg.com/profile_banners/599173503/1583139809,93A644,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'http://t.co/SMgCY6Mj3G', 'expanded_url': 'http://www.yccs.com', 'display_url': 'yccs.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:05:33 +0000 2023,1632759325838958592,1632759325838958592,"Hopeless club . 

I can see players like vlahovic and chiesa leaving very soon just like ronaldo and deligt did 

Sandro cuadrado bonucci who arent even good enough to start for cagliari are first team players for juve , what can u expect from this club 🤣. https://t.co/9Dq98YbzIc",False,"[0, 256]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,13,False,False,en,en,recent,1481559670360014853,1481559670360014853,MA26 🇵🇰,MA26EDITS,,Juventus ⚫️⚪️ | Chiesa 🐐 | Darwin Nunez 🐐,,[],False,794,624,1,Thu Jan 13 09:32:30 +0000 2022,16097,,,False,False,4479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628826580498935809/QAACdCU__normal.jpg,https://pbs.twimg.com/profile_images/1628826580498935809/QAACdCU__normal.jpg,https://pbs.twimg.com/profile_banners/1481559670360014853/1672870011,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:00:38 +0000 2023,1632758090213859329,1632758090213859329,Sabatini served as Roma’s sporting director from 2011 to 2016 and signed Nainggolan from Cagliari in 2014.,False,"[0, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63275784923426e+18,1632757849234259968,4837300329.0,4837300329,ZachLowy,,,,,False,1,52,False,False,en,en,recent,4837300329,4837300329,Zach Lowy,ZachLowy,"Washington, DC","Co-creator of @btlvid. Words for @betcoza, @stlCITYsc, @BeyondThePitch, @BBCSport and @talkSPORT.",https://t.co/O7OVxlm5Yg,[],False,72962,1824,685,Sat Jan 23 04:22:43 +0000 2016,106678,,,True,True,143768,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1505219844563681284/gFfBUOvf_normal.jpg,https://pbs.twimg.com/profile_images/1505219844563681284/gFfBUOvf_normal.jpg,https://pbs.twimg.com/profile_banners/4837300329/1670302257,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/O7OVxlm5Yg', 'expanded_url': 'http://breakingthelines.com', 'display_url': 'breakingthelines.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:38:17 +0000 2023,1632752463810887683,1632752463810887683,@mockisaac28 Your team captain Said that its keans own fault that he got racially abused against cagliari and you want to talk about bald racist CBs?,False,"[13, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324982134532751e+18,1632498213453275137,3380156399.0,3380156399,mockisaac28,,,,,False,0,0,False,False,en,en,recent,1589255913877250048,1589255913877250048,Sibe,Sdc11223344,,Roma and Celtics survivor. if im gone i most likely got banned for insulting refs on NBAs page,,[],False,17,84,1,Sun Nov 06 13:58:46 +0000 2022,158,,,False,False,746,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590425638686658560/HoaxN6OV_normal.jpg,https://pbs.twimg.com/profile_images/1590425638686658560/HoaxN6OV_normal.jpg,https://pbs.twimg.com/profile_banners/1589255913877250048/1673595544,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:17:16 +0000 2023,1632716978686246914,1632716978686246914,"Simplício with the winner at the death against Cagliari in 2005 🔥🇧🇷

#ParmaTimeMachine https://t.co/VxYULSTE8F",False,"[0, 86]","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,,,,,,,False,5,51,False,False,en,en,recent,1017009465520992256,1017009465520992256,Parma Calcio 1913,ParmaCalcio_en,"Parma, Emilia Romagna",The official English account for the Gialloblù! 🇬🇧🇺🇸,https://t.co/hIpt26PUdD,[],False,23375,296,252,Wed Jul 11 11:35:26 +0000 2018,2840,,,False,True,14206,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588117270244515840/d3kkGzKP_normal.jpg,https://pbs.twimg.com/profile_images/1588117270244515840/d3kkGzKP_normal.jpg,https://pbs.twimg.com/profile_banners/1017009465520992256/1667471638,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/hIpt26PUdD', 'expanded_url': 'https://linktr.ee/parmacalcio', 'display_url': 'linktr.ee/parmacalcio', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:15:05 +0000 2023,1632716426371817472,1632716426371817472,"Solaris has been awarded a contract to deliver 100 Urbino 12 hybrid buses to Cagliari, capital of Sardinia.

Read more here: https://t.co/7XdfUgfRdO

#Bus #Transport #Solaris #BusFleets #ElectricBuses #HybridVehicles",False,"[0, 216]","<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1338822343783829505,1338822343783829505,Bus-News,Bus_News_a2b,Worldwide,Bus-News is the leading digital marketing platform for bus. We connect suppliers & buyers as well as supply the latest industry news from around the world.,https://t.co/Vy5Dxuf1za,[],False,198,223,2,Tue Dec 15 12:27:56 +0000 2020,1170,,,False,False,1728,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1338865748618301442/DPEdHbgc_normal.jpg,https://pbs.twimg.com/profile_images/1338865748618301442/DPEdHbgc_normal.jpg,https://pbs.twimg.com/profile_banners/1338822343783829505/1609769109,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Vy5Dxuf1za', 'expanded_url': 'https://bus-news.com', 'display_url': 'bus-news.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:38:10 +0000 2023,1632707139364847616,1632707139364847616,"My memories: Born and raised in Cagliari - he just had a brief spell at Roma, as being an “Inter-kid” later while played there good 70-80 matches. Later became a real Middlesbrough “legend” playing there 5 years.",False,"[0, 212]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327063893772616e+18,1632706389377261568,4507168707.0,4507168707,GrazieRoma79,,,,,False,0,0,False,False,en,en,recent,4507168707,4507168707,"Free agent Coach, Mister De Rossi",GrazieRoma79,"Budapest, Magyarország",DDR: the heart of Roma and Romanismo,,[],False,586,416,8,Wed Dec 16 22:06:47 +0000 2015,14891,,,False,False,10322,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1214300133959118848/N_moJhGM_normal.jpg,https://pbs.twimg.com/profile_images/1214300133959118848/N_moJhGM_normal.jpg,https://pbs.twimg.com/profile_banners/4507168707/1578346688,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 10:30:51 +0000 2023,1632690197996421122,1632690197996421122,"🇵🇱 #Solaris will deliver 100 Urbino 12 hybrid buses to Cagliari, the capital of Sardinia. Over 1,500 Solaris vehicles already operate on Italian roads. Almost 30 percent of them are zero-emission electric buses and trolleybuses. #businesspolska",False,"[0, 244]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,16,False,False,en,en,recent,1241095537279094784,1241095537279094784,Ben Esmeil,BenEsmael1,Poland,"🇵🇱 Polish business news in English and political sarcasm is what you get. I’m biased about the potentials of Poland and the broader CEE region, including 🇺🇦",https://t.co/mPKeBJIDhd,[],False,651,398,1,Fri Mar 20 20:14:28 +0000 2020,9119,,,True,False,5898,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583443030199205890/K6pJQHdv_normal.jpg,https://pbs.twimg.com/profile_images/1583443030199205890/K6pJQHdv_normal.jpg,https://pbs.twimg.com/profile_banners/1241095537279094784/1676982774,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/mPKeBJIDhd', 'expanded_url': 'https://www.benesmael.com', 'display_url': 'benesmael.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:15:10 +0000 2023,1632671151980957701,1632671151980957701,"Solaris to Deliver Hybrid Electric Buses to Cagliari in Sardinia
https://t.co/KTemTo0pam",False,"[0, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,21389836,21389836,Steel Guru,steelguru,India,https://t.co/95dPA3FzSu is one of the worlds most popular English based portal in the arena of #steel #metal #mining #Coal #Power #Gasoil #Logistics #Infrastructure #auto,https://t.co/fHKd7FTN0P,"[{'url': 'https://t.co/95dPA3FzSu', 'expanded_url': 'http://SteelGuru.com', 'display_url': 'SteelGuru.com', 'indices': [0, 23]}]",False,10270,8,114,Fri Feb 20 11:24:24 +0000 2009,520,,,True,False,81879,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/458850852250202113/ye-8Sdjy_normal.jpeg,https://pbs.twimg.com/profile_images/458850852250202113/ye-8Sdjy_normal.jpeg,https://pbs.twimg.com/profile_banners/21389836/1428299093,FF691F,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/fHKd7FTN0P', 'expanded_url': 'https://www.steelguru.com', 'display_url': 'steelguru.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 05:24:51 +0000 2023,1632613189249642499,1632613189249642499,VIDEO. Brescia-Cagliari 1-1: gol e highlights - Sky Sport https://t.co/djTSd5MDCM,False,"[0, 81]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1494852204016148480,1494852204016148480,marco melis,marcome90371451,,"SEX,ALCOL,DRUGS,FOOTBALL,MOVIES,TRAVELS,R'N'R.",,[],False,585,5001,0,Sat Feb 19 01:52:17 +0000 2022,6594,,,False,False,2429,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1518725860517457920/RF4zkGfe_normal.jpg,https://pbs.twimg.com/profile_images/1518725860517457920/RF4zkGfe_normal.jpg,https://pbs.twimg.com/profile_banners/1494852204016148480/1650927597,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 04:05:59 +0000 2023,1632593341148987392,1632593341148987392,"Classic Italy - Glockenhut Damen Cagliari #Amazon
https://t.co/loGNAk2XJ1",False,"[0, 73]","<a href=""https://www.005.shoppingpromoter.com"" rel=""nofollow"">Shopping Alert DE</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1486696075801112587,1486696075801112587,Shopping Alert 🇩🇪,ShoppingAlertDE,🇩🇪,"Online-Shopping für Elektronik, Bekleidung und mehr.
@amazon @amazonDE #Amazon🇩🇪
as an Amazon Associate I earn from qualifying purchases",https://t.co/k4WTIsAsAy,[],False,197,182,0,Thu Jan 27 13:42:32 +0000 2022,0,,,False,False,253592,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626562953591021569/a6cZjQ8z_normal.jpg,https://pbs.twimg.com/profile_images/1626562953591021569/a6cZjQ8z_normal.jpg,https://pbs.twimg.com/profile_banners/1486696075801112587/1643291114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/k4WTIsAsAy', 'expanded_url': 'https://amzn.to/3tT9Zfv', 'display_url': 'amzn.to/3tT9Zfv', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 03:53:00 +0000 2023,1632590073001590789,1632590073001590789,"Stateside: Houston, Philly, DC, Chicago, New Orleans 

International: Belfast, Athens, Aquaba, Manama, Cagliari https://t.co/nY9GJCC739",False,"[0, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,1596357161516425218,1596357161516425218,Baghdad Bruja,Hard2Keel,,niggas hatin on me we is not opps,,[],False,1188,995,1,Sat Nov 26 04:16:31 +0000 2022,10995,,,False,False,18406,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596607086242267136/uz0soaer_normal.jpg,https://pbs.twimg.com/profile_images/1596607086242267136/uz0soaer_normal.jpg,https://pbs.twimg.com/profile_banners/1596357161516425218/1677883462,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.6325888620222054e+18,1632588862022205440,Mon Mar 06 03:48:11 +0000 2023,1.6325888620222054e+18,1632588862022205440,@Hard2Keel Combined International or stateside,False,"[11, 46]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632586438729511e+18,1632586438729510912,1.5963571615164252e+18,1596357161516425218,Hard2Keel,2178718573.0,2178718573,Its the Baby,itsthebaby1,Fli-city USA ,Yo favorite social worker. Look somebody gotta say dis sh*t! Be considerate bitch & don't be so damn sensitive when somebody keep it 💯 with you! $ItsTheBaby1,,,[],False,165.0,345.0,5.0,Wed Nov 06 20:04:16 +0000 2013,9191.0,,,True,False,18350.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1619400609089691648/WxsYQhxY_normal.jpg,https://pbs.twimg.com/profile_images/1619400609089691648/WxsYQhxY_normal.jpg,https://pbs.twimg.com/profile_banners/2178718573/1606005441,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,,en,,,,,,,,,,,
Sun Mar 05 22:37:47 +0000 2023,1632510747589636096,1632510747589636096,"🇮🇹Cagliari Home Shirt 1992/93

🚨£66 plus postage🚨

Adults L. Pit to pit 78cm.

Excellent Condition 🔥

As worn by Festa, Pancaro, Marcolin, and Luis Oliveira and Enzo Francescoli up front. The club qualified for the UEFA Cup, finishing in 7th in Serie A. https://t.co/I02JWR7aNP",False,"[0, 253]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,1368614152755941379,1368614152755941379,Golazzo Football Shirts,ShirtsGolazzo,"Cork, Ireland","☘️ Irish Football Shirt Seller...DM for more info on shirts...PayPal, Revolut..🌏 Global Shipping…🚨 golazzofootball on Insta 🚨",,[],False,3859,1589,12,Sun Mar 07 17:27:10 +0000 2021,5517,,,True,False,1913,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1368614441059778561/E0WIpeUK_normal.jpg,https://pbs.twimg.com/profile_images/1368614441059778561/E0WIpeUK_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c500c6f8494a90ac,https://api.twitter.com/1.1/geo/id/c500c6f8494a90ac.json,city,Cork,"Cork, Ireland",IE,Ireland,[],Polygon,"[[[-10.2254601, 51.4192154], [-7.8411533, 51.4192154], [-7.8411533, 52.3885113], [-10.2254601, 52.3885113]]]",1.632510747589636e+18
Sun Mar 05 21:36:33 +0000 2023,1632495339705085952,1632495339705085952,@IowkeyConor You went back to his Cagliari days SEEK HELP,False,"[13, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632494986489938e+18,1632494986489937926,1.4525766695171564e+18,1452576669517156354,IowkeyConor,,,,,False,0,0,False,False,en,en,recent,1393500699548274691,1393500699548274691,Jose 🧩,Jxse_23_,HIM,@Inter • Barella enthusiast,,[],False,1678,895,18,Sat May 15 09:38:12 +0000 2021,66466,,,False,False,21150,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633157031476731904/HRXs4Zte_normal.jpg,https://pbs.twimg.com/profile_images/1633157031476731904/HRXs4Zte_normal.jpg,https://pbs.twimg.com/profile_banners/1393500699548274691/1678000259,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
