created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:52:01 +0000 2023,1633510896575160341,1633510896575160341,we’ll play against bournemouth with the cursed kit… https://t.co/VgdxSIDVZy,False,"[0, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1458141635494256648,1458141635494256648,manuuu ˡᶠᶜ 7-0,Manuz99_,lfc • spfc • gsw • sf ,darwizzy and trent enthusiast,,[],False,512,857,3,Tue Nov 09 18:37:20 +0000 2021,50216,,,False,False,10840,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633242158303002624/BZhPbM1U_normal.jpg,https://pbs.twimg.com/profile_images/1633242158303002624/BZhPbM1U_normal.jpg,https://pbs.twimg.com/profile_banners/1458141635494256648/1678121329,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:51:06 +0000 2023,1633510665586450459,1633510665586450459,@eurofootcom How did he even get the job after been sacked by Bournemouth,False,"[13, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633496959964029e+18,1633496959964028928,9.725308609887887e+17,972530860988788736,eurofootcom,,,,,False,0,0,False,False,,en,en,recent,1024080899057610752,1024080899057610752,AkA IV,aka_sammy_1,Ghana,I realized all I ever wanted was in me,,[],False,2417,949,0,Mon Jul 30 23:54:47 +0000 2018,511759,,,False,False,70800,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1299485755736289289/zV-WkMeQ_normal.jpg,https://pbs.twimg.com/profile_images/1299485755736289289/zV-WkMeQ_normal.jpg,https://pbs.twimg.com/profile_banners/1024080899057610752/1653862833,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:54 +0000 2023,1633510616441790480,1633510616441790480,"@SkySportsNews 2 wins in 12 with last year's Champions is pretty bad.
He was lucky getting the Fulham and Bournemouth jobs when he did",False,"[15, 134]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334987010576466e+18,1633498701057646594,108568373.0,108568373,SkySportsNews,,,,,False,0,0,False,False,,en,en,recent,2347226481,2347226481,Matthew Crowther,MattCrowther85,Sheffield,,,[],False,55,246,0,Sun Feb 16 17:59:23 +0000 2014,1405,,,False,False,2241,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1427901180496207874/KaLR1XWB_normal.jpg,https://pbs.twimg.com/profile_images/1427901180496207874/KaLR1XWB_normal.jpg,https://pbs.twimg.com/profile_banners/2347226481/1397988829,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:38 +0000 2023,1633510546325504000,1633510546325504000,@FabrizioRomano Tbf the Bournemouth sack was undeserved,False,"[16, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,,en,en,recent,1294551853011795968,1294551853011795968,THFCxVasi,THFCxVasi,Spain,20| Spurs fan in Spain. Let Son and Kane play and we will dominate the Prem. #ConteMafia🇮🇹,,[],False,654,508,4,Sat Aug 15 08:30:07 +0000 2020,31132,,,True,False,20252,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620538941861396481/OWMs_NDX_normal.jpg,https://pbs.twimg.com/profile_images/1620538941861396481/OWMs_NDX_normal.jpg,https://pbs.twimg.com/profile_banners/1294551853011795968/1638565986,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:14 +0000 2023,1633510447180652546,1633510447180652546,@AnfieldEdition @diegonoticia Bournemouth are about to get cooked 😍😍,False,"[30, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335086607384166e+18,1633508660738416640,4581796174.0,4581796174,AnfieldEdition,,,,,False,0,0,False,False,,en,en,recent,842689320607780868,842689320607780868,GeneralGakpo,GeneralGakpo,,If you’re ever stuck for what to do. just think what would nunez do.,,[],False,67,869,0,Fri Mar 17 10:49:25 +0000 2017,1046,,,False,False,217,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633217682119032840/pEKF8krR_normal.jpg,https://pbs.twimg.com/profile_images/1633217682119032840/pEKF8krR_normal.jpg,https://pbs.twimg.com/profile_banners/842689320607780868/1661983128,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:05 +0000 2023,1633510409083789318,1633510409083789318,"Me in the midst of Tottenham fans scrolling through @arsenal win over Bournemouth.
Next stop white hart Lane",False,"[0, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1314928858697732096,1314928858697732096,Nudo0fficial ♧,nudo0fficial,Nigeria,"Nothing just knock ✊

crypto trader/merchant,
Project manager 
Economist",,[],False,93,418,2,Sat Oct 10 14:00:54 +0000 2020,1387,,,False,False,766,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1526871692223602688/FfOp1mqE_normal.jpg,https://pbs.twimg.com/profile_images/1526871692223602688/FfOp1mqE_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:50:04 +0000 2023,1633510406160371713,1633510406160371713,@Mohamme09105764 @Anakin_UTD @AdzThfc @eurofootcom Eddie took Bournemouth from Non - league football to the premier league,False,"[51, 122]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335078904503173e+18,1633507890450317313,1.463745359843414e+18,1463745359843414017,Mohamme09105764,,,,,False,0,3,False,False,,en,en,recent,2180748249,2180748249,Ojoajogwu,farunaajogwu,"Abuja, Nigeria",Jesus Christ. Human Resource Enthusiast. Writer. Chelsea,https://t.co/xXC5MPx6W3,[],False,2254,2247,1,Thu Nov 14 14:45:26 +0000 2013,27019,,,True,False,13214,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631633565141065728/K9NCssyK_normal.jpg,https://pbs.twimg.com/profile_images/1631633565141065728/K9NCssyK_normal.jpg,https://pbs.twimg.com/profile_banners/2180748249/1674595573,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/xXC5MPx6W3', 'expanded_url': 'https://www.linkedin.com/in/ojoajogwu-faruna-53583218b', 'display_url': 'linkedin.com/in/ojoajogwu-f…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:49:51 +0000 2023,1633510350426628096,1633510350426628096,"From Bournemouth to Club Brugge, get sacked twice in one season https://t.co/WjVUh8HzdS",False,"[0, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,True,en,en,recent,1093239995769315328,1093239995769315328,khai.hkim,_khaihkim,Yorkshire and The Humber,"i love Leeds United 🤍💛💙, Harimau Malaya 🇲🇾, and The Red Giant❤️💛",,[],False,235,597,0,Wed Feb 06 20:08:21 +0000 2019,10391,,,True,False,10074,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627040643037167617/nwFNEF0f_normal.jpg,https://pbs.twimg.com/profile_images/1627040643037167617/nwFNEF0f_normal.jpg,https://pbs.twimg.com/profile_banners/1093239995769315328/1676751704,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.633505481263022e+18,1633505481263022083,Wed Mar 08 16:30:30 +0000 2023,1.633505481263022e+18,1633505481263022083,"Official: Scott Parker has been sacked as manager of Club Brugge 🚨🔵

Parker has been fired twice in one year, in two different countries. https://t.co/pm3sK2pcN9",False,"[0, 137]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,330262748.0,330262748,Fabrizio Romano,FabrizioRomano,"Milano, Italia",Here we go! ©,https://t.co/Mdq8Bad5GG,"[{'url': 'https://t.co/Mdq8Bad5GG', 'expanded_url': 'https://m.youtube.com/c/FabrizioRomanoYT', 'display_url': 'm.youtube.com/c/FabrizioRoma…', 'indices': [0, 23]}]",[],False,14165374.0,2263.0,18312.0,Wed Jul 06 10:58:55 +0000 2011,9707.0,,,True,True,24403.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg,https://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg,https://pbs.twimg.com/profile_banners/330262748/1635957145,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,False,908.0,13650.0,False,False,False,en,,,,,,,,,,,,
Wed Mar 08 16:49:07 +0000 2023,1633510164476182528,1633510164476182528,"Not a chance he plays against Bournemouth, no point rushing him back https://t.co/DUld9latOm",False,"[0, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1456552365176365059,1456552365176365059,-,trizzytrentaa,Anfield,@lfc,,[],False,242,312,0,Fri Nov 05 09:22:08 +0000 2021,12249,,,False,False,7162,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610673168213057537/o7LdkMfI_normal.jpg,https://pbs.twimg.com/profile_images/1610673168213057537/o7LdkMfI_normal.jpg,https://pbs.twimg.com/profile_banners/1456552365176365059/1678113940,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6335086607384166e+18,1633508660738416640,Wed Mar 08 16:43:08 +0000 2023,1.6335086607384166e+18,1633508660738416640,"❗️| Luis Diaz could return to action against Bournemouth this Saturday, as well as having a part to play against Real Madrid next week. [@diegonoticia] https://t.co/b6vizzT0Gl",False,"[0, 151]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4581796174.0,4581796174,Anfield Edition,AnfieldEdition,,"Independent LFC platform | Double @The_FCAs award winners | News, Transfers + More | 📧 theanfieldedition@gmail.com | 18+ PlaySafe https://t.co/3p75LrCcD9",,,"[{'url': 'https://t.co/3p75LrCcD9', 'expanded_url': 'http://www.begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [130, 153]}]",False,278391.0,200.0,937.0,Wed Dec 23 19:55:16 +0000 2015,4636.0,,,True,False,40941.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_banners/4581796174/1629622928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,68.0,920.0,False,False,False,en,,,,,,,,,,,,
Wed Mar 08 16:49:00 +0000 2023,1633510136005140482,1633510136005140482,"@GrizzKhan With our fixtures it looks like his next opportunity to be involved would be Man City April 1st, only got Bournemouth, Real Madrid then a few weeks off coz Fulham game was postponed.",False,"[11, 193]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335077279629312e+18,1633507727962931201,503568949.0,503568949,GrizzKhan,,,,,False,0,0,False,False,,en,en,recent,793478618,793478618,Carl White,CarlWhite83,"Hessle, England",,,[],False,149,366,16,Fri Aug 31 09:26:30 +0000 2012,49,,,True,False,38952,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816353698070794240/tKkzJ3rL_normal.jpg,https://pbs.twimg.com/profile_images/816353698070794240/tKkzJ3rL_normal.jpg,https://pbs.twimg.com/profile_banners/793478618/1391121082,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:48:37 +0000 2023,1633510042463870988,1633510042463870988,"@theKloppEnd_ We need him against Bournemouth, but Diaz might be back for this game anyway. We’ll see, hopefully Diaz can be fit for Madrid. Or at least for a half.",False,"[14, 164]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335039267198607e+18,1633503926719860738,1.3317034992441385e+18,1331703499244138496,theKloppEnd_,,,,,False,0,0,False,False,,en,en,recent,1523644673570615297,1523644673570615297,Rodri,LFCRODRl,LIVERPOOL FOOTBALL CLUB,🇵🇹 scouse,,[],False,345,210,0,Mon May 09 12:43:00 +0000 2022,422,,,True,False,680,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632805674185904134/3-9Xrms3_normal.jpg,https://pbs.twimg.com/profile_images/1632805674185904134/3-9Xrms3_normal.jpg,https://pbs.twimg.com/profile_banners/1523644673570615297/1676413757,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:48:12 +0000 2023,1633509937186848768,1633509937186848768,@greggislocallfc If anyone has a spare I’ll buy it off you I’m from Bournemouth live 25 min from stadium 🤣,False,"[17, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334316369550213e+18,1633431636955021312,1.3925752772057006e+18,1392575277205700611,greggislocallfc,,,,,False,0,0,False,False,,en,en,recent,1372871346565349382,1372871346565349382,KB,lfc200317,"Bournemouth, England",19,,[],False,133,499,0,Fri Mar 19 11:23:43 +0000 2021,100924,,,False,False,1558,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1563883347943866369/bN8fAj-p_normal.jpg,https://pbs.twimg.com/profile_images/1563883347943866369/bN8fAj-p_normal.jpg,https://pbs.twimg.com/profile_banners/1372871346565349382/1637432477,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:47:50 +0000 2023,1633509841942585354,1633509841942585354,Would be selling two or three Loyle Carner tickets for Mar 09 in O2 Academy Bournemouth. HMU if you are interested. #Loylecarnerbournemouth,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,244026336,244026336,Lydia,lydiferry,Belfast,I don't look back unless it's a good view.,,[],False,119,27,0,Fri Jan 28 10:16:40 +0000 2011,0,,,False,False,4,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632637969235320834/mQ6QPgOB_normal.jpg,https://pbs.twimg.com/profile_images/1632637969235320834/mQ6QPgOB_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:47:49 +0000 2023,1633509838381539329,1633509838381539329,"I genuinely think Bournemouth is going to be a difficult game especially in a early kick off, the game is a must I think some of our fans think it’s going to be a walk in the park. https://t.co/msKScM7xGh",False,"[0, 180]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,True,en,en,recent,1454092855719378950,1454092855719378950,brian,LFCbrian27,,#Bellingham2023,,[],False,141,271,0,Fri Oct 29 14:28:59 +0000 2021,323,,,False,False,4024,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627098186837028865/zciJTDlh_normal.jpg,https://pbs.twimg.com/profile_images/1627098186837028865/zciJTDlh_normal.jpg,https://pbs.twimg.com/profile_banners/1454092855719378950/1636717953,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6335039267198607e+18,1633503926719860738,Wed Mar 08 16:24:19 +0000 2023,1.6335039267198607e+18,1633503926719860738,This might be unpopular but I genuinely think we should rest Salah for Madrid on Saturday,False,"[0, 89]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3317034992441385e+18,1331703499244138496,Eden,theKloppEnd_,London UK,LFC | 🇩🇪 x 🇯🇲 | Lakers,,,[],False,14580.0,1227.0,67.0,Wed Nov 25 20:57:22 +0000 2020,71799.0,,,False,False,53158.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593991311723560961/M_bsI339_normal.jpg,https://pbs.twimg.com/profile_images/1593991311723560961/M_bsI339_normal.jpg,https://pbs.twimg.com/profile_banners/1331703499244138496/1633386081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,2.0,86.0,False,False,,en,,,,,,,,,,,,
Wed Mar 08 16:47:31 +0000 2023,1633509764972916736,1633509764972916736,"We will be attending study world in London for the next three days to find the best partners to secure the best prices and services for you 
.
#student #study #students #studentworks #bournemouth #uk #schoolintheuk #work #workprogram #program #hilton #london #bankside https://t.co/1IHgFtBgth",False,"[0, 268]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2207622595,2207622595,Student Works,StudentWorksUK,UK,"STUDENT WORKS helps international and EU people come to study, work or live in the UK OR IRELAND - contact us at https://t.co/0rUFRPMKFn or info@studentworks",https://t.co/0rUFRPMKFn,"[{'url': 'https://t.co/0rUFRPMKFn', 'expanded_url': 'http://www.studentworks.eu', 'display_url': 'studentworks.eu', 'indices': [113, 136]}]",False,1442,1092,61,Thu Nov 21 18:26:18 +0000 2013,6929,,,False,False,6041,,False,False,False,3891BD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/378800000828201096/9a99d081531fb1795fdc106145de4c65_normal.png,https://pbs.twimg.com/profile_images/378800000828201096/9a99d081531fb1795fdc106145de4c65_normal.png,https://pbs.twimg.com/profile_banners/2207622595/1551695111,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/0rUFRPMKFn', 'expanded_url': 'http://www.studentworks.eu', 'display_url': 'studentworks.eu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:47:29 +0000 2023,1633509757439860736,1633509757439860736,"BREAKING NEWS:
Scott Parker has been sacked as manager of Club Brugge
Parker was fired by AFC Bournemouth 6 months ago

Arshavin Gabriel Jesus Diogo Costa Murife #UCL danstan omari Raila Odinga Mpesa #Rigathress Fuliza https://t.co/Xrskv4MHul",False,"[0, 218]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1270994364723007488,1270994364723007488,Vuna Digital,radiovuna_102,"Galilaya, Kisii Town","A christian Radio Station from the Heart of Gusii Highlands-working with the local communities to Inform, Empower, Educate and Uplift them socially.",https://t.co/cs81dpDefY,[],False,1903,1038,1,Thu Jun 11 08:21:37 +0000 2020,13691,,,True,False,6307,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1278240674127765505/ygLX22Rb_normal.jpg,https://pbs.twimg.com/profile_images/1278240674127765505/ygLX22Rb_normal.jpg,https://pbs.twimg.com/profile_banners/1270994364723007488/1593591304,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/cs81dpDefY', 'expanded_url': 'http://www.radiovuna.co.ke', 'display_url': 'radiovuna.co.ke', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:47:16 +0000 2023,1633509702461005828,1633509702461005828,LUCHO DIARSE BACK FOR BOURNEMOUTH?????? https://t.co/Vp5Yd3c2Wr,False,"[0, 39]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,True,en,en,recent,1079517762580631552,1079517762580631552,not paul joyc,_pauIjoyde,"Stockholm, Sweden",Top Red🔴,,[],False,349,799,3,Sun Dec 30 23:21:05 +0000 2018,21257,,,False,False,10847,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600836622995656706/yDZYAGcX_normal.jpg,https://pbs.twimg.com/profile_images/1600836622995656706/yDZYAGcX_normal.jpg,https://pbs.twimg.com/profile_banners/1079517762580631552/1674222306,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:48 +0000 2023,1633509582503911432,1633509582503911432,@GrizzKhan Grizz thoughts on resting salah v Bournemouth?,False,"[11, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335077279629312e+18,1633507727962931201,503568949.0,503568949,GrizzKhan,,,,,False,0,0,False,False,,en,en,recent,1192755759152553990,1192755759152553990,lila,LilasLFC,she/her,LIVERPOOL FOOTBALL CLUB 💖😌🫶🏻🌈Jurgen is my dad,,[],False,1348,758,6,Fri Nov 08 10:48:32 +0000 2019,51546,,,True,False,9795,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614740995731587072/aH8WDxts_normal.jpg,https://pbs.twimg.com/profile_images/1614740995731587072/aH8WDxts_normal.jpg,https://pbs.twimg.com/profile_banners/1192755759152553990/1678061466,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
