created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 15:00:32 +0000 2023,1633482841479626752,1633482841479626752,"Former Colchester United defender Alex Wynter has a new role

https://t.co/Z3agv7hmZi #colu",False,"[0, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,316392296,316392296,Jon Waldron,JonWaldron1,Colchester,A sports journalist of nearly 22 years. Follow Colchester United home and away for the Daily Gazette. Lover of the Beautiful Game. https://t.co/TeXXcs8Fdd,https://t.co/WLUrv17Pih,"[{'url': 'https://t.co/TeXXcs8Fdd', 'expanded_url': 'http://gazette-news.co.uk/sport', 'display_url': 'gazette-news.co.uk/sport', 'indices': [131, 154]}]",False,3172,1047,38,Mon Jun 13 11:32:33 +0000 2011,4817,,,True,False,30601,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1422630833677115395/w5TEIBKI_normal.jpg,https://pbs.twimg.com/profile_images/1422630833677115395/w5TEIBKI_normal.jpg,https://pbs.twimg.com/profile_banners/316392296/1639848268,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/WLUrv17Pih', 'expanded_url': 'https://www.gazette-news.co.uk/subscribe/', 'display_url': 'gazette-news.co.uk/subscribe/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:57:00 +0000 2023,1633481950231945217,1633481950231945217,"Wilfried Zaha is out of contract at Crystal Palace at the end of the season.

Unai Emery wanted him at Arsenal.

Do you think Emery goes for him in the summer?",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,49374248,49374248,AVFC - The Religion,AVFCTheReligion,"Villa Park, Birmingham. ",Tweets All Things AVFC Related 🦁 | Aston Villa Is A Religion Not A Football Club #AVFC #UTV 🟣 | Part Of @WeAreTheFSA 🌐 | 30k+ On Socials 📈 | 📥 for Promo,,[],False,6094,3276,37,Sun Jun 21 17:43:08 +0000 2009,1170,,,True,False,30812,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1600912105250721802/9UG-9inM_normal.jpg,https://pbs.twimg.com/profile_images/1600912105250721802/9UG-9inM_normal.jpg,https://pbs.twimg.com/profile_banners/49374248/1629629701,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:54:18 +0000 2023,1633481273959231488,1633481273959231488,"Spares tickets available for Arsenal 

 Arsenal v Sporting CP (Mar 16) 
Arsenal v Crystal Palace (Mar 19)

Pairs and single available. 

#afctickets #arsenaltickets #arsenalfc #afc #arsenalspares #gooners #arsenal",False,"[0, 213]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1105404326497959936,1105404326497959936,Arsenalfc Spares,Arsenal2ticket,,,,[],False,505,838,0,Tue Mar 12 09:45:03 +0000 2019,1751,,,False,False,102,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633375927789912065/DEt0stNE_normal.jpg,https://pbs.twimg.com/profile_images/1633375927789912065/DEt0stNE_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:54:04 +0000 2023,1633481213011714049,1633481213011714049,I don’t want to see this guy touch the pitch until Crystal Palace last 15 mins . We need him majorly after int break ! https://t.co/rMaMHUHjNf,False,"[0, 118]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,275143920,275143920,75,twlp75,,insta - Tanwrightt,,[],False,319,268,1,Thu Mar 31 18:21:53 +0000 2011,2232,,,True,False,20783,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625198637100724224/FbzMIyle_normal.jpg,https://pbs.twimg.com/profile_images/1625198637100724224/FbzMIyle_normal.jpg,https://pbs.twimg.com/profile_banners/275143920/1676990879,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,1.63346559976568e+18,1633465599765680128,Wed Mar 08 13:52:01 +0000 2023,1.63346559976568e+18,1633465599765680128,"Training before Sporting CP. 💪

#UEL https://t.co/sdp4xmTJFR",False,"[0, 36]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0467307301754348e+18,1046730730175434752,TheAFCnewsroom,TheAFCnewsroom,,News source for everything Arsenal Football Club.,https://t.co/3fVe3j8cOL,"[{'url': 'https://t.co/3fVe3j8cOL', 'expanded_url': 'http://www.theafcnewsroom.com', 'display_url': 'theafcnewsroom.com', 'indices': [0, 23]}]",[],False,100995.0,235.0,790.0,Mon Oct 01 11:57:08 +0000 2018,5911.0,,,False,False,8915.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1227598170839904256/1DClYSp9_normal.png,https://pbs.twimg.com/profile_images/1227598170839904256/1DClYSp9_normal.png,https://pbs.twimg.com/profile_banners/1046730730175434752/1644326005,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,26.0,465.0,False,False,False,en,,
Wed Mar 08 14:53:40 +0000 2023,1633481113216614403,1633481113216614403,"The #ManCity crew and the @PLinUSA trophy are en route to LA!

Come see us on Saturday for pics with the 🏆, freebies, a Q&amp;A with @swp29, and of course a watch party for our match vs. Crystal Palace!

Register here 👉 https://t.co/PWvPjulE8B",False,"[0, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,1090921883443314690,1090921883443314690,Manchester City US,ManCityUS,United States,Your official home for all things #ManCity in 🇺🇸🇨🇦. We're nothing without you 💙,https://t.co/fKaYlF573M,[],False,178314,674,219,Thu Jan 31 10:37:00 +0000 2019,20187,,,True,True,26240,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572170992792772608/6e1lWHj7_normal.jpg,https://pbs.twimg.com/profile_images/1572170992792772608/6e1lWHj7_normal.jpg,https://pbs.twimg.com/profile_banners/1090921883443314690/1671387298,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/fKaYlF573M', 'expanded_url': 'http://mancity.com', 'display_url': 'mancity.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:47:54 +0000 2023,1633479660167213057,1633479660167213057,Brighton &amp; Hove Albion express interest in Arsenal's Reiss Nelson? #Eagles #CPFC #CrystalPalace | Sports Mole https://t.co/XtuJYpEKn7,False,"[0, 137]","<a href=""http://www.football-addict.com/en/news/premier-league/crystal-palace"" rel=""nofollow"">Eagles Addict CPFC</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,833679514098159617,833679514098159617,Eagles Addict,TheEaglesAddict,"London, England",All the latest #CrystalPalace news from across the web with https://t.co/jaQTKsbZhJ #Eagles #CPFC,https://t.co/ILfYTL97m1,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [60, 83]}]",False,212,158,3,Mon Feb 20 14:07:39 +0000 2017,1,,,False,False,33053,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859486247303217152/rpuAs-lQ_normal.jpg,https://pbs.twimg.com/profile_images/859486247303217152/rpuAs-lQ_normal.jpg,https://pbs.twimg.com/profile_banners/833679514098159617/1487600070,004990,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/ILfYTL97m1', 'expanded_url': 'http://www.football-addict.com/en/news/premier-league/crystal-palace', 'display_url': 'football-addict.com/en/news/premie…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:46:43 +0000 2023,1633479365144072195,1633479365144072195,Selling 2x tickets for Arsenal vs Crystal palace.  Message me if interested.,False,"[0, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1334985943099592707,1334985943099592707,Brian Conner,Brian_tickets,football stadium,analyst.... pundit.... football vendor,,[],False,12,98,0,Fri Dec 04 22:20:43 +0000 2020,154,,,False,False,205,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628762120673280000/BnyGogtS_normal.jpg,https://pbs.twimg.com/profile_images/1628762120673280000/BnyGogtS_normal.jpg,https://pbs.twimg.com/profile_banners/1334985943099592707/1677162123,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:46:22 +0000 2023,1633479274840702978,1633479274840702978,Selling 2x tickets for Arsenal vs Crystal palace.  Message me if interested.,False,"[0, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1258704515567681536,1258704515567681536,Lewis Ethan,Lewis_tickets,football stadium,football vendor...... analyst...... pundit,,[],False,7,78,0,Fri May 08 10:25:42 +0000 2020,76,,,False,False,157,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628722759017680897/4dGmFKGC_normal.jpg,https://pbs.twimg.com/profile_images/1628722759017680897/4dGmFKGC_normal.jpg,https://pbs.twimg.com/profile_banners/1258704515567681536/1677152742,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:46:05 +0000 2023,1633479204405641216,1633479204405641216,Selling 2x tickets for Arsenal vs Crystal palace.  Message me if interested.,False,"[0, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,910072604,910072604,Tyler James,tyler_ticket,football stadium,analyst.... pundit.....tickets vendor,,[],False,34,117,0,Sun Oct 28 11:08:51 +0000 2012,113,,,False,False,182,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628686337497878529/L8-3ReCZ_normal.jpg,https://pbs.twimg.com/profile_images/1628686337497878529/L8-3ReCZ_normal.jpg,https://pbs.twimg.com/profile_banners/910072604/1677144058,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:45:39 +0000 2023,1633479093273387010,1633479093273387010,Selling 2x tickets for Arsenal vs Crystal Palace. Message me If interested,False,"[0, 74]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2792450779,2792450779,Grey Stewart,Grey_tickets,football stadium,"Arsenal lover... pundit, analyst, tickets vendor",,[],False,162,140,0,Fri Sep 05 18:16:31 +0000 2014,72,,,False,False,172,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628532010611355649/mAzxghPQ_normal.jpg,https://pbs.twimg.com/profile_images/1628532010611355649/mAzxghPQ_normal.jpg,https://pbs.twimg.com/profile_banners/2792450779/1677107263,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:37:36 +0000 2023,1633477067323891712,1633477067323891712,Buzzcocks and Lambrini Girls join Iggy Pop's Dog Day Afternoon all-dayer The biggest names in punk music are descending on London's Crystal Palace Park this July.,False,"[0, 162]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1465726861,1465726861,gen21,gen21argentina,,,,[],False,59,0,7,Tue May 28 21:16:45 +0000 2013,0,,,False,False,61083,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3724616055/ec5287c306e94a0199df07fb7d85c7fc_normal.jpeg,https://pbs.twimg.com/profile_images/3724616055/ec5287c306e94a0199df07fb7d85c7fc_normal.jpeg,https://pbs.twimg.com/profile_banners/1465726861/1369776625,0084B4,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:37:22 +0000 2023,1633477012026273795,1633477012026273795,"@NotSoLocalHero @FPLCiaran Seriously though, who gives a shit what Crystal Palace fans think? They brought about 300 fans last time they played up here. Just a complete irrelevance to us.",False,"[27, 187]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334141646044938e+18,1633414164604493826,1.2217511344754975e+18,1221751134475497473,NotSoLocalHero,,,,,False,0,0,False,False,en,en,recent,1595749215388459008,1595749215388459008,James Kidd,jameskidd1978,,Newcastle United FC,,[],False,82,93,0,Thu Nov 24 12:02:00 +0000 2022,7002,,,False,False,987,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611203045227913216/17dOkqru_normal.jpg,https://pbs.twimg.com/profile_images/1611203045227913216/17dOkqru_normal.jpg,https://pbs.twimg.com/profile_banners/1595749215388459008/1669923802,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:36:46 +0000 2023,1633476860385345536,1633476860385345536,"New Overtime Arbitrum AMM position bought
Crystal Palace - Manchester City
Amount: 6.9049290801581
Paid: 4.875 sUSD
Position: Manchester City
Potential profit: 2 sUSD (42%)",False,"[0, 172]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:33:08 +0000 2023,1633475945230114818,1633475945230114818,"Great night last night. Always happy to be at @100clubLondon and sharing a stage with these legends was incredible. ‘Dog Day Afternoon’ is happening on Saturday 1st July at Crystal Palace Park. (Which, @clem_burke pointed out, is Debbie Harry’s birthday. Come and party! 🎉 🎈 https://t.co/dA9PVNGqAe",False,"[0, 274]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,3,11,False,False,en,en,recent,17903092,17903092,Claire Sturgess,thesturge,Kentish Town,"Radio & voice-over. @AbsoluteRadio Friday Night 80s, Classic Rock Party & Request Show  |  Metallica podcast, Sky, ITV, C5, BBC World.
Agent: @fuller_voices.",https://t.co/Ig9RCd7eCz,[],False,13348,1530,68,Fri Dec 05 17:53:37 +0000 2008,24514,,,True,True,23579,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1359034078247452674/nkKXMRXN_normal.jpg,https://pbs.twimg.com/profile_images/1359034078247452674/nkKXMRXN_normal.jpg,https://pbs.twimg.com/profile_banners/17903092/1351425778,0084B4,BDDCAD,DDFFCC,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Ig9RCd7eCz', 'expanded_url': 'http://www.absoluteradio.co.uk', 'display_url': 'absoluteradio.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,1.6334745259741266e+18,1633474525974126596,Wed Mar 08 14:27:30 +0000 2023,1.6334745259741266e+18,1633474525974126596,"DOG DAY AFTERNOON Press Event last night: 100 Club, London. Panel @GlenMatlock @clem_burke @steveediggle @tonyjamesworld &amp; promoter John Giddings. Hosted by @thesturge. Gig 1 July at Crystal Palace Park feat. @IggyPop @BlondieOfficial Generation Sex , @Buzzcocks @Lambrini_Girls https://t.co/6tjk2Uxii1",False,"[0, 282]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,19106689.0,19106689,Sex Pistols Net (God Save The Sex Pistols),SexPistolsNews,,Premier Sex Pistols Resource Site: 2 decades of features & exclusives. 2000+ pages.,https://t.co/DWzrQwB4U8,"[{'url': 'https://t.co/DWzrQwB4U8', 'expanded_url': 'http://www.sex-pistols.net', 'display_url': 'sex-pistols.net', 'indices': [0, 23]}]",[],False,2651.0,244.0,27.0,Sat Jan 17 10:20:02 +0000 2009,980.0,,,False,False,2968.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/730682129529606144/WhC8mypu_normal.jpg,https://pbs.twimg.com/profile_images/730682129529606144/WhC8mypu_normal.jpg,https://pbs.twimg.com/profile_banners/19106689/1412010299,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,4.0,14.0,False,False,False,en,,
Wed Mar 08 14:32:46 +0000 2023,1633475853806886919,1633475853806886919,"New Overtime AMM position bought
Crystal Palace - Manchester City
Amount: 7.224677882113389
Paid: 5.114 sUSD
Position: Manchester City
Potential profit: 2 sUSD (41%)",False,"[0, 165]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:30:00 +0000 2023,1633475155530743810,1633475155530743810,"3️⃣  things spotted in #bhafc training

https://t.co/uI5WCU67A4",False,"[0, 63]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1265697181920628738,1265697181920628738,BHAFC Live,BHAFC_Live,,"All the latest Brighton & Hove Albion FC news, views, pictures and videos from Sussex Live.",https://t.co/8IOfviCKJm,[],False,910,181,24,Wed May 27 17:34:56 +0000 2020,72,,,False,True,10755,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1268203997699149826/8NeEsVs6_normal.jpg,https://pbs.twimg.com/profile_images/1268203997699149826/8NeEsVs6_normal.jpg,https://pbs.twimg.com/profile_banners/1265697181920628738/1591198506,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/8IOfviCKJm', 'expanded_url': 'https://www.sussexlive.co.uk/newsletter-preference-centre/', 'display_url': 'sussexlive.co.uk/newsletter-pre…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:27:30 +0000 2023,1633474525974126596,1633474525974126596,"DOG DAY AFTERNOON Press Event last night: 100 Club, London. Panel @GlenMatlock @clem_burke @steveediggle @tonyjamesworld &amp; promoter John Giddings. Hosted by @thesturge. Gig 1 July at Crystal Palace Park feat. @IggyPop @BlondieOfficial Generation Sex , @Buzzcocks @Lambrini_Girls https://t.co/6tjk2Uxii1",False,"[0, 282]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,14,False,False,en,en,recent,19106689,19106689,Sex Pistols Net (God Save The Sex Pistols),SexPistolsNews,,Premier Sex Pistols Resource Site: 2 decades of features & exclusives. 2000+ pages.,https://t.co/DWzrQwB4U8,[],False,2651,244,27,Sat Jan 17 10:20:02 +0000 2009,980,,,False,False,2968,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/730682129529606144/WhC8mypu_normal.jpg,https://pbs.twimg.com/profile_images/730682129529606144/WhC8mypu_normal.jpg,https://pbs.twimg.com/profile_banners/19106689/1412010299,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/DWzrQwB4U8', 'expanded_url': 'http://www.sex-pistols.net', 'display_url': 'sex-pistols.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
