created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,possibly_sensitive,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:57:04 +0000 2023,1633512167554142208,1633512167554142208,@LunihanV1 warra trophy for chelsea,False,"[11, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335120808620687e+18,1633512080862068736,1.4881643239901225e+18,1488164323990122504,LunihanV1,,,,,False,0,0,False,False,en,en,recent,1333340758091460609,1333340758091460609,Amad Enthusiast🇨🇮🐐,k_utd008,Amad,Taking no L's | Amad Lover,,[],False,256,380,1,Mon Nov 30 09:23:14 +0000 2020,25801,,,False,False,6261,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632661554536632322/nqGWUd_k_normal.jpg,https://pbs.twimg.com/profile_images/1632661554536632322/nqGWUd_k_normal.jpg,https://pbs.twimg.com/profile_banners/1333340758091460609/1667934176,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:57:00 +0000 2023,1633512152127479811,1633512152127479811,@CFC_Janty Chelsea,False,"[11, 18]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332398207251087e+18,1633239820725108737,1.5140455829685985e+18,1514045582968598530,CFC_Janty,,,,,False,0,0,False,False,en,en,recent,1267853049554513923,1267853049554513923,Doyin,Symplyisrael,"New Jersey, USA",God || frontend dev || man utd stan || CR7 || NF || Eminem ||,,[],False,902,902,0,Tue Jun 02 16:18:43 +0000 2020,14019,,,False,False,4466,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599828491364712449/h5gdHO___normal.jpg,https://pbs.twimg.com/profile_images/1599828491364712449/h5gdHO___normal.jpg,https://pbs.twimg.com/profile_banners/1267853049554513923/1677442351,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:48 +0000 2023,1633512098700611584,1633512098700611584,@Chelsea__Rose Thanks!,False,"[15, 22]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335101968312074e+18,1633510196831207429,17956853.0,17956853,Chelsea__Rose,,,,,False,0,0,False,False,en,en,recent,905031146,905031146,marisa,RtotheIZZ0,"Albuquerque, New Mexico",momma • wifey to @twiterlesscary • doggo patter • nap taker  🖤 somos unidos 💛 lover of The Arsenal • veggie eater • therapist to tiny humans • ✌🏻💜,,[],False,3630,563,46,Fri Oct 26 01:14:21 +0000 2012,129688,,,True,False,73975,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1413927832485470210/tPtFWbS__normal.jpg,https://pbs.twimg.com/profile_images/1413927832485470210/tPtFWbS__normal.jpg,https://pbs.twimg.com/profile_banners/905031146/1678060100,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:44 +0000 2023,1633512084133609473,1633512084133609473,@TrollFootball this post is made by a Chelsea fan lmao Liverpool is top 5,False,"[15, 73]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334741457689518e+18,1633474145768951809,571964518.0,571964518,TrollFootball,,,,,False,0,0,False,False,en,en,recent,4296766280,4296766280,aebel ³⁰,aebel_sajan,,"GOD 1st | Catholic |
 BLAUGRANA 💙❤️ |
2 Cor 12:9",,[],False,14,149,0,Fri Nov 20 03:37:43 +0000 2015,905,,,False,False,812,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1585693306884718592/k7UnFSiI_normal.jpg,https://pbs.twimg.com/profile_images/1585693306884718592/k7UnFSiI_normal.jpg,https://pbs.twimg.com/profile_banners/4296766280/1677479510,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:39 +0000 2023,1633512063707357185,1633512063707357185,"Just rewatched Chelsea vs Dortmund first half
Cucurella was immense
Don't get the Felix slander all our good attacks came through him mostly
Kai Havertz was king
Chinwell must play LWB 
Sterling was there when it mattered most",False,"[0, 226]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,182344956,182344956,Blacksatoshi Enterprises,GenieDons,Hell,Bioga,,[],False,2015,1209,23,Tue Aug 24 11:32:53 +0000 2010,29271,,,True,False,207981,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1615299469666385920/V64DbXWs_normal.jpg,https://pbs.twimg.com/profile_images/1615299469666385920/V64DbXWs_normal.jpg,,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:32 +0000 2023,1633512032803725321,1633512032803725321,@toff_mzka Also Mesi on a Chelsea shirt don’t sit right with me😂,False,"[11, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633239202618921e+18,1633239202618920962,930060433.0,930060433,toff_mzka,,,,,False,0,0,False,False,en,en,recent,792516561693212673,792516561693212673,Ibby,ibby99_,,,,[],False,158,224,0,Sun Oct 30 00:00:47 +0000 2016,8748,,,True,False,3182,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596725388092252160/8I2doyht_normal.jpg,https://pbs.twimg.com/profile_images/1596725388092252160/8I2doyht_normal.jpg,https://pbs.twimg.com/profile_banners/792516561693212673/1655916947,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:23 +0000 2023,1633511994153390080,1633511994153390080,"@HeriAliMwapachu United seem still hang up on De Jong. Rashford is doing a job

Chelsea have to deal with Lukaku and have Nkunku joining in the summer.

Fair shout on Newcastle but they are still trying to integrate their 60 million buy, Isak. 

Tough market",False,"[17, 258]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633511485056983e+18,1633511485056983048,1379684960.0,1379684960,HeriAliMwapachu,,,,,False,0,0,False,False,en,en,recent,108967681,108967681,Fredrick,RickyxLaw,Germany,The restart is always better than the first time. Expert on French Football.,https://t.co/fZgcwJDaQl,[],False,3189,524,1,Wed Jan 27 15:20:08 +0000 2010,6057,,,True,False,63681,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572963241000591363/yOJtY09Z_normal.jpg,https://pbs.twimg.com/profile_images/1572963241000591363/yOJtY09Z_normal.jpg,https://pbs.twimg.com/profile_banners/108967681/1644696509,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/fZgcwJDaQl', 'expanded_url': 'https://rickyboshe.github.io/Fredrick-Portfolio/', 'display_url': 'rickyboshe.github.io/Fredrick-Portf…', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 16:56:14 +0000 2023,1633511959017422848,1633511959017422848,@pkwsbaidoo @thekingadjor Real Madrid is too high above Chelsea bro. Win 3 UCL trophies and then I'll consider arguing with you.,False,"[26, 128]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335083662689403e+18,1633508366268940288,8.059001467520287e+17,805900146752028672,pkwsbaidoo,,,,,False,0,0,False,False,en,en,recent,1107667980073226241,1107667980073226241,Son of the 90's (GOATED),paakwesi_phanos,"Kumasi, Ghana","I Will Win | 
Future billionaire |
Little Simz fan |
Nas Stan | 
Real Madrid ⚽ |
To be entertained subscribe: https://t.co/mu1HU76dOm",,"[{'url': 'https://t.co/mu1HU76dOm', 'expanded_url': 'https://www.youtube.com/@anythinganything2058', 'display_url': 'youtube.com/@anythinganyth…', 'indices': [110, 133]}]",False,28,143,0,Mon Mar 18 15:40:00 +0000 2019,546,,,False,False,405,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608487013006589952/q1KLq4S6_normal.jpg,https://pbs.twimg.com/profile_images/1608487013006589952/q1KLq4S6_normal.jpg,https://pbs.twimg.com/profile_banners/1107667980073226241/1649888159,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:56:12 +0000 2023,1633511948481437707,1633511948481437707,"Announcements 3/8/23

https://t.co/xfT1ZIWsg1",False,"[0, 45]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,813341035,813341035,Chelsea High School,Chelsea_HS,"Chelsea, MI","Principal, Dr. Nick Angel | A.P, Dr. Luman Strong | A.P. & A.D., Wayne Welton, Asst. A.D. & Dean of Students, Jason Morris",https://t.co/e1WvW2hxHL,[],False,2703,118,9,Sun Sep 09 15:27:44 +0000 2012,1357,,,False,False,5714,,False,False,False,090963,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1572988915098832896/cHCG5Y8y_normal.jpg,https://pbs.twimg.com/profile_images/1572988915098832896/cHCG5Y8y_normal.jpg,https://pbs.twimg.com/profile_banners/813341035/1663864770,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/e1WvW2hxHL', 'expanded_url': 'https://www.chelsea.k12.mi.us/chs/index', 'display_url': 'chelsea.k12.mi.us/chs/index', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 16:56:00 +0000 2023,1633511896669384710,1633511896669384710,@JesseJa11611835 @ChelsTransfer Wanting chelsea to lose so you can prove a point?? Get tf out you are bo chelsea fan🖕,False,"[32, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334449903354798e+18,1633444990335479808,8.35441081911296e+17,835441081911296000,JesseJa11611835,,,,,False,0,0,False,False,en,en,recent,1308298853603586048,1308298853603586048,CFCAlpha⭐️⭐️,CFCAlpha_1,,,,[],False,46,44,0,Tue Sep 22 06:55:41 +0000 2020,12371,,,False,False,5260,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1331468109924929537/eZa1vPyb_normal.jpg,https://pbs.twimg.com/profile_images/1331468109924929537/eZa1vPyb_normal.jpg,https://pbs.twimg.com/profile_banners/1308298853603586048/1622372140,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:42 +0000 2023,1633528684941377536,1633528684941377536,@iamjuddah Chelsea winning the ucl,False,"[11, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335117050733937e+18,1633511705073393676,1.3373507091220972e+18,1337350709122097152,iamjuddah,,,,,False,0,0,False,False,en,en,recent,1565427447683850241,1565427447683850241,Byron Kiprotich,ByronKiprotich,,,,[],False,0,18,0,Thu Sep 01 19:53:39 +0000 2022,15,,,False,False,60,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565427688684376064/mc5rd9cg_normal.png,https://pbs.twimg.com/profile_images/1565427688684376064/mc5rd9cg_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:40 +0000 2023,1633528677907456016,1633528677907456016,@ClaussSZN Jude is better in the bundesliga Chelsea lost to Southampton but bet dourtmund at the bridge easy yesterday’s it’s a bit of luck Bayern is the only champions league premier league side,False,"[11, 195]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335277084066693e+18,1633527708406669313,1.2118850776442388e+18,1211885077644238849,ClaussSZN,,,,,False,0,0,False,False,en,en,recent,1623063366968410117,1623063366968410117,𝕵𝖔𝖙𝖆,17JOTACFC,,.FAN ACCOUNT OF 𝕵𝖔𝖆𝖔 𝕵𝖔𝖙𝖆 @celticfc GO FOLLOW @NIKLUVSSPORTS,,[],False,432,646,0,Tue Feb 07 20:57:25 +0000 2023,80,,,False,False,535,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632398814718861314/wqZ_Ndf8_normal.jpg,https://pbs.twimg.com/profile_images/1632398814718861314/wqZ_Ndf8_normal.jpg,https://pbs.twimg.com/profile_banners/1623063366968410117/1678029192,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:27 +0000 2023,1633528619459833858,1633528619459833858,"Html viewer and inspector
App link https://t.co/wxFwaMEpc7

#lakeshow #babydogeCEO #lamar #beasley #WBC2023 #Tucker #RHONJ #Netherlands #Watson #Megumi #CHEBVB #Chelsea #Nordstream #Havertz #EqualPayDay #Schiri #Elfer #kohlanta #sterling #Benfica #bellingham #taboocrypto",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1457315738419671040,1457315738419671040,AppFreebies,AppFreebies,New York United States,"#NFTLover #AIContentWriter #Copywriting
#AIContentsCreator #Crypto #art #contents #nfts
#designing #development #marketing #UI #UX #nftpromoter",https://t.co/1GoKfpcsb1,[],False,655,953,0,Sun Nov 07 11:55:37 +0000 2021,1375,,,False,False,590,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628840018180448261/NgsR24kB_normal.jpg,https://pbs.twimg.com/profile_images/1628840018180448261/NgsR24kB_normal.jpg,https://pbs.twimg.com/profile_banners/1457315738419671040/1636287224,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1GoKfpcsb1', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.nftcreator.nftartmaker.nftmaker', 'display_url': 'play.google.com/store/apps/det…', 'indices': [0, 23]}]",,,,,,,,,,,,
Wed Mar 08 18:02:20 +0000 2023,1633528594164228096,1633528594164228096,@frankedoho I also criticized his game too but yesterday was his best performance in a Chelsea shirt. He was everywhere and every tackle and pass was on point. CUCU well done.,False,"[12, 175]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63324889644399e+18,1633248896443990017,54481723.0,54481723,frankedoho,,,,,False,0,0,False,False,en,en,recent,1244055439593148416,1244055439593148416,Austen Songs 🤍,Austensongs,"Port Harcourt, Nigeria","Songwriter, Drummer, Vocalist, Music lover, Patriotic African Nigerian, Student, RSU, Oil & Gas #SPE",,[],False,69,447,2,Sun Mar 29 00:15:26 +0000 2020,3904,,,False,False,6797,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615713341913108483/gO4Ti7MO_normal.jpg,https://pbs.twimg.com/profile_images/1615713341913108483/gO4Ti7MO_normal.jpg,https://pbs.twimg.com/profile_banners/1244055439593148416/1594979151,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:19 +0000 2023,1633528587721531412,1633528587721531412,This was our line up when we drew Dortmund in the champions league. https://t.co/j6eFnwOU20,False,"[0, 67]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1160621569623900164,1160621569623900164,Chelsea Prynx ⭐⭐,prynx_chelsea,"London, England",CHELSEA is HUGE,,[],False,4578,3970,3,Sun Aug 11 18:38:40 +0000 2019,40682,,,False,False,58741,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1531890544334479361/_5OoDVww_normal.jpg,https://pbs.twimg.com/profile_images/1531890544334479361/_5OoDVww_normal.jpg,https://pbs.twimg.com/profile_banners/1160621569623900164/1652721354,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:16 +0000 2023,1633528574878572554,1633528574878572554,@D4VM33 chelsea fans overrate him so much he’s still my fav player oat,False,"[8, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633528438652031e+18,1633528438652030976,1.6269945877463245e+18,1626994587746324480,D4VM33,,,,,False,0,0,False,False,en,en,recent,1593300431178022914,1593300431178022914,Adem 🦍,Adem4JDP,"Queens, NY",@Adem4PF was a fun ride. jorginho football club.,,[],False,701,430,1,Thu Nov 17 17:50:14 +0000 2022,2126,,,False,False,3769,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633033359273107458/Ii4teR6B_normal.jpg,https://pbs.twimg.com/profile_images/1633033359273107458/Ii4teR6B_normal.jpg,https://pbs.twimg.com/profile_banners/1593300431178022914/1675254588,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:11 +0000 2023,1633528555614134282,1633528555614134282,"@DaleJohnsonESPN Utd should of had 7 red cards this season alone 
Liverpool 3 
City 2 
Arsenal 3 
Spurs 4 
Chelsea 4",False,"[17, 116]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335242380227625e+18,1633524238022762510,239566590.0,239566590,DaleJohnsonESPN,,,,,False,0,0,False,False,en,en,recent,1407766308641509377,1407766308641509377,oracle#isseeing,Freddiequinnho2,,Average opinionated intelligent some times & always up for a debate,,[],False,49,273,0,Wed Jun 23 18:24:10 +0000 2021,9509,,,False,False,3017,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1407766620253175809/frMjN0Hi_normal.jpg,https://pbs.twimg.com/profile_images/1407766620253175809/frMjN0Hi_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:07 +0000 2023,1633528537880616970,1633528537880616970,"Chelsea stand a big chance of getting Brighton Midfielder Alexis Mac Allister.

#CFC",False,"[0, 84]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1542598122240622592,1542598122240622592,@CFCUp2Date,CFCUp2Date1,,"Chelsea Academy - Liverpool (H)
Chelsea woman's - Brighton (H)
Chelsea mens - Leicester (A)",,[],False,86,246,0,Thu Jun 30 19:57:17 +0000 2022,10372,,,True,False,3765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1542598942659051520/HLtosw6I_normal.jpg,https://pbs.twimg.com/profile_images/1542598942659051520/HLtosw6I_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:02:00 +0000 2023,1633528509262880774,1633528509262880774,@femalelroom @ImChelseaGreen @CarmellaWWE I like them together so far. Really enjoying all of Chelsea’s segments. Future champs!,False,"[42, 128]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332479472393544e+18,1633247947239354368,1.3035380315053466e+18,1303538031505346560,femalelroom,,,,,False,0,0,False,False,en,en,recent,924323678,924323678,Krystle Lannister,KrysLannister,Kings Landing,"#GH, #WWE, #AEW, #RHOBH, was in @sammyguevara vlog",,[],False,360,652,4,Sun Nov 04 00:31:46 +0000 2012,15638,,,True,False,17304,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1546998054531858432/VlS8wv3W_normal.jpg,https://pbs.twimg.com/profile_images/1546998054531858432/VlS8wv3W_normal.jpg,https://pbs.twimg.com/profile_banners/924323678/1398393442,0099B9,FFFFFF,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 18:01:51 +0000 2023,1633528470071390208,1633528470071390208,"Detect Hidden Devices around you
App link https://t.co/zw0HbDAIPV

#lakeshow #babydogeCEO #lamar #beasley #WBC2023 #Tucker #RHONJ #Netherlands #Watson #Megumi #CHEBVB #Chelsea #Nordstream #Havertz #EqualPayDay #Schiri #Elfer #kohlanta #sterling #Benfica #bellingham #taboocrypto",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1457315738419671040,1457315738419671040,AppFreebies,AppFreebies,New York United States,"#NFTLover #AIContentWriter #Copywriting
#AIContentsCreator #Crypto #art #contents #nfts
#designing #development #marketing #UI #UX #nftpromoter",https://t.co/1GoKfpcsb1,[],False,655,953,0,Sun Nov 07 11:55:37 +0000 2021,1375,,,False,False,590,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628840018180448261/NgsR24kB_normal.jpg,https://pbs.twimg.com/profile_images/1628840018180448261/NgsR24kB_normal.jpg,https://pbs.twimg.com/profile_banners/1457315738419671040/1636287224,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1GoKfpcsb1', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.nftcreator.nftartmaker.nftmaker', 'display_url': 'play.google.com/store/apps/det…', 'indices': [0, 23]}]",,,,,,,,,,,,
