created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 00:47:28 +0000 2023,1633268161331044353,1633268161331044353,"2) Bayern are the Bundesliga top scorers with 66 goals after 23 games, while they also have more shots per match (19 on average) than any other side. By way of comparison, Borussia Dortmund are next in that particular category with 15. 👇",False,"[0, 237]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332681572792484e+18,1633268157279248385,1.398270298408067e+18,1398270298408067073,FCBayernGER,,,,,False,0,2,False,False,en,en,recent,1398270298408067073,1398270298408067073,FC Bayern English & Germany National team,FCBayernGER,,,,[],False,2138,2299,18,Fri May 28 13:30:09 +0000 2021,112365,,,False,False,64780,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597711083862646785/iyCHo_cv_normal.jpg,https://pbs.twimg.com/profile_images/1597711083862646785/iyCHo_cv_normal.jpg,https://pbs.twimg.com/profile_banners/1398270298408067073/1669122145,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:46:31 +0000 2023,1633267920494112769,1633267920494112769,"While you all are sleeping, see the results obtained on eyeneck portal 🤣🤣.

Chelsea Vs Borussia Dortmund
Super Saves By Kepa
Enzo, Kovacic Reece James and Chilwell Cucurella Fofana Koulibaly Havertz Sterling Potter Felix N'golo kante Mudryk https://t.co/LrpudVm9p6",False,"[0, 240]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,14,False,False,en,en,recent,275570014,275570014,Odunayo Steford,Odunayo__A,"Lekki, Nigeria","God's lover||MSc Geoscience|| @chelseaFC fan  || Data Scientist 🔁|| Digital Marketer ||

NB: Don't take my stories too serious",,[],False,16325,17456,3,Fri Apr 01 15:04:05 +0000 2011,50673,,,True,False,80566,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1550738876678930432/t_2r9UAX_normal.jpg,https://pbs.twimg.com/profile_images/1550738876678930432/t_2r9UAX_normal.jpg,https://pbs.twimg.com/profile_banners/275570014/1645285920,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:44:18 +0000 2023,1633267360512524291,1633267360512524291,"@prynx_chelsea Did anybody mention how magnificent Chelsea were? Oh my goodness they beat Leeds AND Borussia Dortmund. What an incredible team, I am so sorry for whoever draws Chelsea in the next round...they're unbeatable!",False,"[15, 223]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332621486830264e+18,1633262148683026435,1.1606215696239002e+18,1160621569623900164,prynx_chelsea,,,,,False,0,0,False,False,en,en,recent,1579761601930055680,1579761601930055680,Ewan Willcox,EwanWillcox,,,,[],False,1,0,0,Tue Oct 11 09:12:22 +0000 2022,130,,,False,False,72,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579761818427351040/ZTICOfza_normal.png,https://pbs.twimg.com/profile_images/1579761818427351040/ZTICOfza_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:43:33 +0000 2023,1633267174407036929,1633267174407036929,@under_thecosh Why does Raheem Sterling always score against Borussia Dortmund?,False,"[15, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332612342828032e+18,1633261234282803201,1494143016.0,1494143016,under_thecosh,,,,,False,0,1,False,False,en,en,recent,257623904,257623904,Kate Armstrong,Brain_Chain,"Toronto, ON","BrainChain Consulting: The confluence of Supply Chains, Marketing and Technology. 🏳️‍⚧️🏳️‍🌈LGBTQ2S+ ally. #SlavaUkraini Trying to send joy into the ether..",https://t.co/BjiYdbKdnm,[],False,1509,1507,100,Fri Feb 25 20:47:40 +0000 2011,320417,,,False,False,86393,,False,False,False,E9F5FE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/1325659646/brainchain_monogram_normal.png,https://pbs.twimg.com/profile_images/1325659646/brainchain_monogram_normal.png,https://pbs.twimg.com/profile_banners/257623904/1402177356,EC4B2E,B1CAE0,C2DAF0,333333,True,False,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/BjiYdbKdnm', 'expanded_url': 'http://www.brainchain.ca', 'display_url': 'brainchain.ca', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:42:12 +0000 2023,1633266832680550401,1633266832680550401,How Chelsea are expected to line up against Borussia Dortmund tonight https://t.co/22dFxdUdjc https://t.co/LruffkdEOp,False,"[0, 93]","<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,581648203,581648203,Trendolizer,Trendolizer,,What news is currently trending on Facebook?  Get tomorrow's buzz today!,http://t.co/bVcGtZ3UnI,[],False,2876,835,557,Wed May 16 08:29:53 +0000 2012,9,,,False,False,503674,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2290774181/kcq5vhtz6c9ett1zek5d_normal.png,https://pbs.twimg.com/profile_images/2290774181/kcq5vhtz6c9ett1zek5d_normal.png,https://pbs.twimg.com/profile_banners/581648203/1411548706,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'http://t.co/bVcGtZ3UnI', 'expanded_url': 'http://www.trendolizer.com', 'display_url': 'trendolizer.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:40:46 +0000 2023,1633266473266454528,1633266473266454528,"Chelsea vs Borussia Dortmund result, highlights &amp; analysis as Blues book spot in Champions League quarterfinals https://t.co/C4GIBiwI0D #wordpress",False,"[0, 150]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,832061685905113089,832061685905113089,Naveen Pratik Kujur,naveen_pratik,"रांची, भारत",Hindi Music Punjabi Music Sports Music Entertainment South Indian Bollywood and Celebrities Lifestyle Fashion Women & NGOs Women,,[],False,5,134,0,Thu Feb 16 02:58:59 +0000 2017,2,,,False,False,103,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1438703064949551106/41GSWbcO_normal.jpg,https://pbs.twimg.com/profile_images/1438703064949551106/41GSWbcO_normal.jpg,https://pbs.twimg.com/profile_banners/832061685905113089/1493784081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:26 +0000 2023,1633266137734721536,1633266137734721536,Joe Cole claims Chelsea's win over Borussia Dortmund could be 'pivotal' in the club's development: The Blues progressed to the last eight on Tuesday after beating the German side 2-0 at Stamford Bridge. Raheem Sterling opened the scoring in the… https://t.co/HEVWnmJkC9 https://t.co/3FeWjLgpMD,False,"[0, 269]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,222786990,222786990,ChelseaFC_MP,ChelseaFC_MP,"London, England",Chelsea FC News Feed,,[],False,728,59,28,Sat Dec 04 13:06:21 +0000 2010,9,,,False,False,17159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_banners/222786990/1436228451,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:16 +0000 2023,1633266096907358209,1633266096907358209,"Graham Potter hails his Chelsea side's 'fantastic' spirit after overcoming Borussia Dortmund: ADRIAN KAJUMBA AT STAMFORD BRIDGE: On a stirring night at Stamford Bridge, Chelsea followed Saturday's 1-0 league win over Leeds by overturning their first leg… https://t.co/8sJKW0DbnG https://t.co/p7Gl5iHz6p",False,"[0, 278]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,222786990,222786990,ChelseaFC_MP,ChelseaFC_MP,"London, England",Chelsea FC News Feed,,[],False,728,59,28,Sat Dec 04 13:06:21 +0000 2010,9,,,False,False,17159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_banners/222786990/1436228451,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:14 +0000 2023,1633266087382106113,1633266087382106113,"Chelsea 2-0 Borussia Dortmund (2-1 agg): Blues complete sensational comeback: OLIVER HOLT AT STAMFORD BRIDGE: After the agonies he has endured, it would be hard to argue that Potter didn't deserve a break. He got a little bit of luck at last, too, during… https://t.co/Ho97jF2CmK https://t.co/GfDKkBqcNh",False,"[0, 279]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,222786990,222786990,ChelseaFC_MP,ChelseaFC_MP,"London, England",Chelsea FC News Feed,,[],False,728,59,28,Sat Dec 04 13:06:21 +0000 2010,9,,,False,False,17159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_banners/222786990/1436228451,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:06 +0000 2023,1633266055379550208,1633266055379550208,"Graham Potter CAN'T WATCH as Kai Havertz puts Chelsea 2-0 up against Borussia Dortmund: Chelsea boss Graham Potter could not bring himself to watch Kai Havertz's penalty on Tuesday, as the forward put the Blues 2-1 up on aggregate. https://t.co/Mb3UBwGMIS https://t.co/JGQaUFYDHG",False,"[0, 255]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,222786990,222786990,ChelseaFC_MP,ChelseaFC_MP,"London, England",Chelsea FC News Feed,,[],False,728,59,28,Sat Dec 04 13:06:21 +0000 2010,9,,,False,False,17159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_banners/222786990/1436228451,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:04 +0000 2023,1633266045124485121,1633266045124485121,"THE NOTEBOOK: Graham Potter's back-to-back victories expected to provide breathing space: SAMI MOKBEL AT STAMFORD BRIDGE: Trailing 1-0 from the first leg, Potter knew as well as anyone Chelsea could not afford to go out to Borussia Dortmund on Tuesday… https://t.co/amMlJ5hvCE https://t.co/mJgUNJ6MCB",False,"[0, 276]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,222786990,222786990,ChelseaFC_MP,ChelseaFC_MP,"London, England",Chelsea FC News Feed,,[],False,728,59,28,Sat Dec 04 13:06:21 +0000 2010,9,,,False,False,17159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_images/618212784577355776/QF6B7L_l_normal.jpg,https://pbs.twimg.com/profile_banners/222786990/1436228451,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:38:31 +0000 2023,1633265907094130689,1633265907094130689,"Matthias Sammer: ""Chelsea deservedly advanced in both games you have to acknowledge that. Only the penalty plus the repetition are a real scandal. It's not the first time it's happened to Borussia Dortmund. That just doesn't work. There are personalities for such constellations."" https://t.co/18Pa4vSlkA",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,62,False,False,en,en,recent,1287073823443914752,1287073823443914752,ari,aritrabvb1909,,Mostly Borussia Dortmund. @indianreus and @aritrabvb,https://t.co/qfIxcKZkz7,[],False,3171,683,21,Sat Jul 25 17:15:00 +0000 2020,584300,,,False,False,78345,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_images/1534217746635837441/qZe5IsSK_normal.jpg,https://pbs.twimg.com/profile_banners/1287073823443914752/1636742881,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/qfIxcKZkz7', 'expanded_url': 'https://instagram.com/_mr_royyy?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/_mr_royyy?igsh…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:37:47 +0000 2023,1633265721022074880,1633265721022074880,"@JosephineMayfa1 @DeadlineDayLive There's a German LB from Borussia Dortmund, Schulz! We'll take those 50m https://t.co/vtT1XmyuWW",False,"[34, 106]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332340668572385e+18,1633234066857238529,1.1250075809784013e+18,1125007580978401286,JosephineMayfa1,,,,,False,0,0,False,False,en,en,recent,60706665,60706665,"Bob Vance, Vance refrigeration",Ignacioboushh1,"Scranton, PA",,,[],False,249,1907,0,Mon Jul 27 20:51:58 +0000 2009,56918,,,True,False,9198,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1603608625867460609/x6zxKDV1_normal.jpg,https://pbs.twimg.com/profile_images/1603608625867460609/x6zxKDV1_normal.jpg,https://pbs.twimg.com/profile_banners/60706665/1674373532,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:37:11 +0000 2023,1633265572439035904,1633265572439035904,"Chelsea vs Borussia Dortmund : Lineups and LIVE updates – https://t.co/cuZmIVCAe9 
https://t.co/D6ccoX0uco
#LeNouveauCameroun #TT237 #CMR https://t.co/OA6apqiKv6",False,"[0, 137]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1180961793302319110,1180961793302319110,Le Nouveau Cameroun,NouveauCameroun,Cameroon,"Toute l'info sur la construction d'une Nation 🇨🇲 forte, prospère et indivisible.
Par les #Cameroun-ais. 
Ensemble, Dialoguons, Bâtissons ! @TheNewCameroon",https://t.co/MQgU7OhXiV,[],False,130,116,1,Sun Oct 06 21:53:03 +0000 2019,316,,,False,False,40241,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213402544107593728/cYlcuLRY_normal.jpg,https://pbs.twimg.com/profile_images/1213402544107593728/cYlcuLRY_normal.jpg,https://pbs.twimg.com/profile_banners/1180961793302319110/1579172631,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/MQgU7OhXiV', 'expanded_url': 'https://lenouveaucameroun.cm/', 'display_url': 'lenouveaucameroun.cm', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:36:39 +0000 2023,1633265437915111424,1633265437915111424,Joe Cole claims Chelsea's win over Borussia Dortmund could be 'pivotal' in the club's development https://t.co/C3FBkqvYre,False,"[0, 121]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1376338352,1376338352,BolaUpdates,BolaUpdates_,Indonesia,Ingin berita bola terbaru hasil liga - liga terbaru follow @bolaupdates_,,[],False,290,13,19,Wed Apr 24 06:27:48 +0000 2013,1,,,False,False,92151,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3625481772/08a7e4401e5f807e5535ff4c639b5813_normal.jpeg,https://pbs.twimg.com/profile_images/3625481772/08a7e4401e5f807e5535ff4c639b5813_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:36:33 +0000 2023,1633265411461644288,1633265411461644288,Kai Havertz penalty drama helps Chelsea edge past Borussia Dortmund https://t.co/ztrnKjAFSq,False,"[0, 91]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1383914407,1383914407,Patrick Bamford Indo,Bamford_ID,Indonesia,"Welcome to Patrick Bamford Fanpage, Chelsea players on loan at MK Dons. We always present news about Patrick Bamford and Chelsea FC. #KTBFFH",http://t.co/G5a90af00p,[],False,526,126,9,Sat Apr 27 08:23:20 +0000 2013,2,,,False,False,68434,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3712279177/ccb0016ab1debfaa7b4131685a67814a_normal.jpeg,https://pbs.twimg.com/profile_images/3712279177/ccb0016ab1debfaa7b4131685a67814a_normal.jpeg,https://pbs.twimg.com/profile_banners/1383914407/1367141369,0084B4,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'http://t.co/G5a90af00p', 'expanded_url': 'http://chelseafc.com', 'display_url': 'chelseafc.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:34:11 +0000 2023,1633264818210652161,1633264818210652161,"Chelsea 2-0 Borussia Dortmund (agg 2-1): Raheem Sterling and Kai Havertz on target to reach Champions League quarter-finals

https://t.co/z7k79TZDG4 #ChampionsLeague #",False,"[0, 167]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1521488497168814085,1521488497168814085,Mr.Cassidy,GarzyJunior,"Accra, Ghana",,,[],False,1272,1623,0,Tue May 03 13:55:27 +0000 2022,12806,,,True,False,1432,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628541789693960192/bIepFac2_normal.jpg,https://pbs.twimg.com/profile_images/1628541789693960192/bIepFac2_normal.jpg,https://pbs.twimg.com/profile_banners/1521488497168814085/1677109606,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:33:45 +0000 2023,1633264708638879751,1633264708638879751,"Chelsea advance to Champions League q-finals after beating Dortmund 2-0
'Raheem Sterling's first-half goal and a contentious penalty by Kai Havertz helped Chelsea defeat Borussia Dortmund 2-1 overall on Tuesday...'
@lagmetropolitan
#chelsea #dortmund https://t.co/8PZFaBOaWZ",False,"[0, 274]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,91912198,91912198,Nkanu Egbe,NkanuEgbe,Lagos,"Broadcaster, Journalist, Communications & Business Consultant.
Publisher @investsng
Publisher @lagmetropolitan",https://t.co/B6bZUWvQK3,[],False,648,725,2,Mon Nov 23 01:43:56 +0000 2009,2500,,,True,False,4128,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1619970614348890114/0AMie0ps_normal.jpg,https://pbs.twimg.com/profile_images/1619970614348890114/0AMie0ps_normal.jpg,https://pbs.twimg.com/profile_banners/91912198/1458806810,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/B6bZUWvQK3', 'expanded_url': 'http://www.lagosmetropolitan.com', 'display_url': 'lagosmetropolitan.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:33:41 +0000 2023,1633264689265213441,1633264689265213441,"Chelsea 2-0 Borussia Dortmund (2-1 agg): Blues end Dortmund’s win streak. 

📝 @luca_rosewell 

#CFC | #BlackYellow | #CHEBVB | #UCL https://t.co/vAyG6qi02T",False,"[0, 155]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330536950164193e+18,1633053695016419328,462843977.0,462843977,VAVEL,,,,,False,0,1,False,False,en,en,recent,462843977,462843977,VAVEL,VAVEL,uk@vavel.com,English edition of @VAVELcom.,https://t.co/HsRByB9Xdr,[],False,11049,182,126,Fri Jan 13 12:35:13 +0000 2012,1885,,,True,True,42187,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1200372945757097986/SinjfWQN_normal.jpg,https://pbs.twimg.com/profile_images/1200372945757097986/SinjfWQN_normal.jpg,https://pbs.twimg.com/profile_banners/462843977/1673546866,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/HsRByB9Xdr', 'expanded_url': 'http://www.vavel.com/en/', 'display_url': 'vavel.com/en/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
