created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Thu Mar 02 15:05:45 +0000 2023,1631309825245077505,1631309825245077505,"ALERT: New high roller bet posted!
A bet has been placed for $23,282.89 on SC Freiburg (General) - Real Sociedad (Nero) to win $23,981.37.
To view this bet or copy it https://t.co/T1QygTQfXQ https://t.co/TviYdO9ruZ",False,"[0, 190]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1310800524619386880,1310800524619386880,Stake High Roller,stakehighroller,Everywhere,"Follow the big money. All bets here are REAL. Go where the big money goes and increase your chances of winning!
Welcome BONUS register here 👉 https://t.co/gsqJWkYdAh",https://t.co/gsqJWkYdAh,"[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [142, 165]}]",False,17823,8929,66,Tue Sep 29 04:36:21 +0000 2020,3616,,,False,False,94340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_banners/1310800524619386880/1604464316,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 02 13:19:03 +0000 2023,1631282973180919808,1631282973180919808,"Day 9 of tweeting until I get Christian Günter signed shirt, our SC Freiburg legend 🇩🇪

I’m a French fan of @scfreiburg and I admire Günni’s loyalty to the club since his debuts. Don’t do the same mistakes than OM, we can win a trophy ! Danke Kapitän !

#Günter #SCF https://t.co/Ubi15FTSr7",False,"[0, 266]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6308807841847542e+18,1630880784184754178,1.1029081343377162e+18,1102908134337716224,Lolorenzo__,,,,,False,0,0,False,False,False,en,en,recent,1102908134337716224,1102908134337716224,Mbappe hate account,Lolorenzo__,,@OM_Officiel - amoureux de Mbemba pas de Mbébé @scfreiburg,,,[],False,74,601,0,Tue Mar 05 12:26:05 +0000 2019,27905,,,True,False,1055,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_banners/1102908134337716224/1631467932,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 02 12:37:44 +0000 2023,1631272577455869955,1631272577455869955,"Talent Thursday #2!

Today, we'll present you another upcoming Frauen-Bundesliga talent: Cora Zicai

- Age: 18
- Position: Winger
- Team: SC Freiburg and Germany's youth teams https://t.co/3FoTUyhkVF",False,"[0, 175]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7,59,False,False,False,en,en,recent,1587135976652115969,1587135976652115969,Frauen Bundesliga News,bundesliga_f,Germany,All about German women’s football in English 🇩🇪⚽️🇬🇧 NOT affiliated with @dfb_frauen or others.,,,[],False,1887,168,18,Mon Oct 31 17:35:10 +0000 2022,968,,,True,False,1997,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587137024661889024/PzlSl6EF_normal.jpg,https://pbs.twimg.com/profile_images/1587137024661889024/PzlSl6EF_normal.jpg,https://pbs.twimg.com/profile_banners/1587135976652115969/1667252388,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 02 11:15:10 +0000 2023,1631251797720399873,1631251797720399873,Vincenzo Grifo has expressed his excitement at the prospect of lining up against Juventus in the Europa League Round of 16 with SC Freiburg and has named two former Bianconeri stars as his inspiration: Alessandro Del Piero and Andrea Pirlo. https://t.co/AWW85gq5Fd #Grifo #Juve,False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,7,False,False,False,en,en,recent,18841928,18841928,Football Italia,footballitalia,,The website for English-speaking fans of Italian football,https://t.co/DsazpSkeBW,"[{'url': 'https://t.co/DsazpSkeBW', 'expanded_url': 'http://www.football-italia.net/', 'display_url': 'football-italia.net', 'indices': [0, 23]}]",[],False,195321,1173,3347,Sat Jan 10 18:34:38 +0000 2009,2606,,,False,False,349813,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_banners/18841928/1628154486,28920C,FA0A16,DDFFCC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 22:47:09 +0000 2023,1631063554978725888,1631063554978725888,"New Overtime AMM position bought
Borussia Monchengladbach - SC Freiburg
Amount: 6.45
Paid: 4.997 sUSD
Position: 12
Potential profit: 1 sUSD (29%)",False,"[0, 145]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 20:43:43 +0000 2023,1631032489295618051,1631032489295618051,"@MnNiceFC Jong-Min Seo (Dynamo Dresden)
Ji-Han Lee (SC Freiburg II)
Yong-Hak Kim (Portimonense)

These three are also options I suppose.",False,"[10, 136]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.631028227232637e+18,1631028227232636931,285818690.0,285818690,MnNiceFC,,,,,False,0,1,False,False,,en,en,recent,2343921007,2343921007,Stefan,StefanWenc,"Minneapolis, MN",He/Him/His ↙️↙️↙️ @MNAuroraFC Community Owner ⚽️ @mplscitysc member ⚽️ @letterboxd logging movie watcher 🎥 All opinions my own.,https://t.co/pMHhxoFz33,"[{'url': 'https://t.co/pMHhxoFz33', 'expanded_url': 'http://letterboxd.com/SMWenc/', 'display_url': 'letterboxd.com/SMWenc/', 'indices': [0, 23]}]",[],False,286,560,0,Fri Feb 14 17:54:39 +0000 2014,64009,,,False,False,1589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1549030187479834625/lbPs6REI_normal.jpg,https://pbs.twimg.com/profile_images/1549030187479834625/lbPs6REI_normal.jpg,https://pbs.twimg.com/profile_banners/2343921007/1636036246,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 13:11:28 +0000 2023,1630918677364187137,1630918677364187137,"@StokeyyG2 Bolton Wanderers
Dont care
AS Roma
Dont care
SC Freiburg
Dont care
Dont care",False,"[11, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,0,False,False,,en,en,recent,3731825900,3731825900,Xavier McDonald,xmcdonald77,"Portland, ME",~~~🤙~~~,,,[],False,24,188,0,Wed Sep 30 01:45:50 +0000 2015,277,,,False,False,109,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1353119098683666432/eumd9RLx_normal.jpg,https://pbs.twimg.com/profile_images/1353119098683666432/eumd9RLx_normal.jpg,https://pbs.twimg.com/profile_banners/3731825900/1605888436,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 11:56:40 +0000 2023,1630899855005499394,1630899855005499394,"Amazing Goal by Sardar Azmoun | SC Freiburg - Leverkusen | 26/02/23 https://t.co/BrgSbxJWiG via @YouTube

CHECK IT OUT AND SUBSCRIBE!",False,"[0, 133]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1560197758295965697,1560197758295965697,Epic Sports Football,Epicsportsfootb,,"Be Epic! Do Epic! Live Epic! 🌎
We are an international boutique sports management group representing an Elite roster of talent across the 🔝 Leagues.🏆⏬",https://t.co/QTipaO2cgf,"[{'url': 'https://t.co/QTipaO2cgf', 'expanded_url': 'http://linktr.ee/epics', 'display_url': 'linktr.ee/epics', 'indices': [0, 23]}]",[],False,98,630,0,Thu Aug 18 09:32:04 +0000 2022,12,,,False,False,34,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560197967180611586/8XfiYwFz_normal.jpg,https://pbs.twimg.com/profile_images/1560197967180611586/8XfiYwFz_normal.jpg,https://pbs.twimg.com/profile_banners/1560197758295965697/1660816565,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 10:40:53 +0000 2023,1630880784184754178,1630880784184754178,"Day 8 of tweeting until I get Christian Günter signed shirt, our SC Freiburg legend 🇩🇪

I’m a French fan of @scfreiburg and I admire Günni’s loyalty to the club since his debuts. I’m out of pictures... Danke Kapitän !",False,"[0, 217]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6306009294802616e+18,1630600929480261632,1.1029081343377162e+18,1102908134337716224,Lolorenzo__,,,,,False,0,0,False,False,,en,en,recent,1102908134337716224,1102908134337716224,Mbappe hate account,Lolorenzo__,,@OM_Officiel - amoureux de Mbemba pas de Mbébé @scfreiburg,,,[],False,74,601,0,Tue Mar 05 12:26:05 +0000 2019,27905,,,True,False,1055,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_banners/1102908134337716224/1631467932,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 09:11:49 +0000 2023,1630858369094361090,1630858369094361090,Borussia Mönchengladbach began their preparations for the coming Bundesliga game against SC Freiburg yesterday without any of their four first-team goalkeepers 👉 https://t.co/4TrI9lAO9l. #Gladbach #Bundesliga #BLFantasy,False,"[0, 219]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,6,False,False,False,en,en,recent,869209474938130433,869209474938130433,Bulinews.com – Bundesliga News,bulinewsdotcom,Global,Everything about the #Bundesliga and German football in English.,https://t.co/HRyysSQZQe,"[{'url': 'https://t.co/HRyysSQZQe', 'expanded_url': 'http://www.bulinews.com', 'display_url': 'bulinews.com', 'indices': [0, 23]}]",[],False,3513,788,114,Mon May 29 15:11:02 +0000 2017,1255,,,False,False,20561,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060500631843233793/EsHt_enC_normal.jpg,https://pbs.twimg.com/profile_images/1060500631843233793/EsHt_enC_normal.jpg,,C3232B,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 06:27:10 +0000 2023,1630816932797505541,1630816932797505541,"@StokeyyG2 Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : spurs
🇪🇸 : real madrid
🇮🇹 : juventus
🇫🇷 : bordeaux
🇩🇪 : sc freiburg
🇳🇱 : vitesse
🇵🇹 : victoria sc",False,"[11, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,0,False,False,,en,en,recent,1101595441097990146,1101595441097990146,𝚎𝚢𝚎𝚜,eyessassin,gonna be him,"Memories (feat. Mona Roselianne) OUT NOW | Abstract Music Producer | (QB/SG/GK) | Socials & Twitch - https://t.co/bybxN6b9gC |
#MFFL #GoBolts #KeepPounding",https://t.co/bybxN6b9gC,"[{'url': 'https://t.co/bybxN6b9gC', 'expanded_url': 'http://bop.me/eyessassin', 'display_url': 'bop.me/eyessassin', 'indices': [0, 23]}]","[{'url': 'https://t.co/bybxN6b9gC', 'expanded_url': 'http://bop.me/eyessassin', 'display_url': 'bop.me/eyessassin', 'indices': [101, 124]}]",False,173,194,0,Fri Mar 01 21:29:54 +0000 2019,57686,,,True,False,4209,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626471644326957059/9Xh38Mo4_normal.jpg,https://pbs.twimg.com/profile_images/1626471644326957059/9Xh38Mo4_normal.jpg,https://pbs.twimg.com/profile_banners/1101595441097990146/1677556974,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 20:48:44 +0000 2023,1630671364016226307,1630671364016226307,"@StokeyyG2 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Southampton
🇪🇦 Sporting
🇮🇹 AS Roma
🇫🇷 Sant Etienne
🇩🇪 Freiburg SC
🇱🇺 Feyenord
🇵🇹 Gil Vicente",False,"[11, 111]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,0,False,False,,en,en,recent,4226876885,4226876885,Anton,antonvazquez76,,"El tipo puede cambiar de todo: de cara, de familia... de novia, de religión... pero hay una cosa que no puede cambiar, Benjamín... no puede cambiar de pasión...",,,[],False,27,101,0,Thu Nov 19 14:42:11 +0000 2015,648,,,False,False,1421,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1307987482970066944/5OcEPW_p_normal.jpg,https://pbs.twimg.com/profile_images/1307987482970066944/5OcEPW_p_normal.jpg,https://pbs.twimg.com/profile_banners/4226876885/1600675000,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 18:25:17 +0000 2023,1630635262681202689,1630635262681202689,"@StokeyyG2 🏴󠁧󠁢󠁥󠁮󠁧󠁿 : Arsenal
🇪🇸 : Rayo Vallecano
🇮🇹 : Napoli
🇫🇷 : Reims
🇩🇪 : SC Freiburg (really enjoy watching Dortmund though, Schlotterbeck and Bellingham 😍)
🇳🇱 : why not Ajax
🇵🇹 : Maybe Porto (all I know is that I hate Braga for some reason)",False,"[11, 245]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,1,False,False,,en,en,recent,1278767851189473284,1278767851189473284,Icon NR,Icon_nr,,"Independent journalist and lifelong Arsenal fan (fair but pessimistic)| Bilingual (English & French, know some Spanish too)
COYG",https://t.co/U7qYQZNEXa,"[{'url': 'https://t.co/U7qYQZNEXa', 'expanded_url': 'https://sites.google.com/view/icon-nr/home', 'display_url': 'sites.google.com/view/icon-nr/h…', 'indices': [0, 23]}]",[],False,389,1291,0,Thu Jul 02 19:10:03 +0000 2020,14142,,,False,False,4191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550371624569937921/a-5iBdSR_normal.jpg,https://pbs.twimg.com/profile_images/1550371624569937921/a-5iBdSR_normal.jpg,https://pbs.twimg.com/profile_banners/1278767851189473284/1658473046,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 18:07:37 +0000 2023,1630630818107236352,1630630818107236352,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : West Ham ⚒️
🇪🇸 : x
🇮🇹 : Roma
🇫🇷 : Saint-Ettiene
🇩🇪 : SC Freiburg
🇳🇱 : x
🇵🇹 : Benfica https://t.co/XMYomod2CB",False,"[0, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,6,False,False,False,en,en,recent,1138197525897383936,1138197525897383936,Croatian Football 🥉🇭🇷,CroatiaFooty,Republic of Croatia,All things Croatian Football! #TeamCroatia,,,[],False,8969,668,97,Mon Jun 10 21:33:31 +0000 2019,51905,,,True,False,11469,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217391664697876480/kbG3mmwC_normal.jpg,https://pbs.twimg.com/profile_images/1217391664697876480/kbG3mmwC_normal.jpg,https://pbs.twimg.com/profile_banners/1138197525897383936/1671311177,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6306168351240847e+18,1630616835124084754,Tue Feb 28 17:12:03 +0000 2023,1.6306168351240847e+18,1630616835124084754,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : Spurs
🇪🇸 : dc
🇮🇹 : Inter
🇫🇷 : dc
🇩🇪 : dc
🇳🇱 : Ajax
🇵🇹 : Benfica",False,"[0, 107]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.5333673245432259e+18,1533367324543225857,Ant3 🐓 #LekoOut,AnteHidingCOYS,Looking for Trophies,"@SpursOfficial & @hajduk & @ScuderiaFerrari
Hrvatska 🇭🇷🇭🇷🇭🇷 
120% Hrvat #EnicOut",,,[],False,188.0,451.0,1.0,Sun Jun 05 08:37:22 +0000 2022,5320.0,,,False,False,2624.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1574320076307808257/7e9pabCA_normal.jpg,https://pbs.twimg.com/profile_images/1574320076307808257/7e9pabCA_normal.jpg,https://pbs.twimg.com/profile_banners/1533367324543225857/1670689514,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,17.0,False,False,,en,,,,,,,,,,,
Tue Feb 28 16:03:21 +0000 2023,1630599546408431618,1630599546408431618,"Day 6 of tweeting until I get Christian Günter signed shirt, our SC Freiburg legend 🇩🇪

I’m a French fan of @scfreiburg and I admire Günni’s loyalty to the club since his debuts. I forgot yesterday… Danke Kapitän !

#Günter #SCF",False,"[0, 228]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6298923333521326e+18,1629892333352132608,1.1029081343377162e+18,1102908134337716224,Lolorenzo__,,,,,False,0,0,False,False,,en,en,recent,1102908134337716224,1102908134337716224,Mbappe hate account,Lolorenzo__,,@OM_Officiel - amoureux de Mbemba pas de Mbébé @scfreiburg,,,[],False,74,601,0,Tue Mar 05 12:26:05 +0000 2019,27905,,,True,False,1055,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_images/1615042718673035269/M7RihlNb_normal.jpg,https://pbs.twimg.com/profile_banners/1102908134337716224/1631467932,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 16:24:35 +0000 2023,1630242502581293057,1630242502581293057,"Straight wins :
Florentino
Sc Freiburg 11
Sporting Lisbon
Nottingham 
Granada
Braga",False,"[0, 83]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1558008512621469697,1558008512621469697,Uyatandwa Bam,BamUyatandwa,"Motherwell, South Africa","Sundowns fan thanks to Screamer tshabalala, Father to 3 boys thanks to my lovely wife",,,[],False,381,98,0,Fri Aug 12 08:33:08 +0000 2022,438,,,False,False,551,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614602659792670720/KnJJyhUj_normal.jpg,https://pbs.twimg.com/profile_images/1614602659792670720/KnJJyhUj_normal.jpg,https://pbs.twimg.com/profile_banners/1558008512621469697/1677515998,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 15:42:36 +0000 2023,1630231936898613248,1630231936898613248,@TaistoFCB I hope he signs with a bigger clubs like SC Freiburg or Union Berlin or even Bayer leverkusen and once he's mature enough he could sign with giant clubs like FC Bayern or Borussia Dortmund because the German National team needs a striker like him desperately,False,"[11, 269]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.5294820873880453e+18,1529482087388045312,1.1059554133784166e+18,1105955413378416645,TaistoFCB,,,,,False,0,0,False,False,,en,en,recent,1270821237476986885,1270821237476986885,Ahmed Abdul Majeed,LothricAhmed,Baghdad ,,,,[],False,80,205,0,Wed Jun 10 20:53:11 +0000 2020,10174,,,False,False,6078,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1424645900132093957/r4KFUg5z_normal.jpg,https://pbs.twimg.com/profile_images/1424645900132093957/r4KFUg5z_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
