created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 18:56:13 +0000 2023,1633179763685851136,1633179763685851136,@isa_levante He lacks experience if fans have patience he will be successful,False,"[13, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63317908782814e+18,1633179087828140032,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,0,False,False,en,en,recent,1022106212,1022106212,Yokeshwaran,yogesh_gunners,Simp Land,"#தமிழன்❤️
#Dravidian🖤❤️
#Gunner_For_Life❤️
#Arsenal_FC❤️
#Leftist😎
#MotoGP❤️
#VR_46❤️
#PB_63❤️
#Nadal❤️
#Ruud❤️
#Ferrari❤️
#SpacesHost  #At_Silaaki_Dumma❤️",,[],False,681,875,0,Wed Dec 19 13:40:22 +0000 2012,130323,,,False,False,28934,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_banners/1022106212/1677960217,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:53:32 +0000 2023,1633179087828140032,1633179087828140032,He gonna start losing his hair like Pep and Lucho lol https://t.co/Z2jjT0eBDb,False,"[0, 53]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,8,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.633171665348866e+18,1633171665348866049,Tue Mar 07 18:24:02 +0000 2023,1.633171665348866e+18,1633171665348866049,"Xavi: ""Some of the worst days of my life came when I was a Barça coach."" https://t.co/2RQYFGPCuy",False,"[0, 72]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,8.859729820525978e+17,885972982052597761,Barça Universal,BarcaUniversal,,"Biggest independent FC Barcelona channel: News, opinion, stats, and match coverage • Contact: info@barcauniversal.com",https://t.co/FQgZCN08uj,[],False,756137.0,95.0,1443.0,Fri Jul 14 21:23:14 +0000 2017,448.0,,,False,False,85910.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1375821599270707206/XNV11BTW_normal.jpg,https://pbs.twimg.com/profile_images/1375821599270707206/XNV11BTW_normal.jpg,https://pbs.twimg.com/profile_banners/885972982052597761/1657234585,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,232.0,9073.0,False,False,False,en,"[{'url': 'https://t.co/FQgZCN08uj', 'expanded_url': 'http://barcauniversal.com', 'display_url': 'barcauniversal.com', 'indices': [0, 23]}]"
Tue Mar 07 18:52:00 +0000 2023,1633178703868903424,1633178703868903424,@yogesh_gunners I hope so,False,"[16, 25]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331608445143245e+18,1633160844514324480,1022106212.0,1022106212,yogesh_gunners,,,,,False,0,3,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:35:56 +0000 2023,1633174661222604801,1633174661222604801,@isa_levante No spoilers pls 🤣🤣,False,"[13, 31]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331494375716577e+18,1633149437571657739,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,1,False,False,en,en,recent,379781401,379781401,Will Turner,iam_epicc,"Jos, Zaria ","Multi-faceted, sapiosexual, stoic, Nuance. Here for my daily dose of red pills. #FcBarcelona #TribeOfjudah Cule",,[],False,3054,3417,3,Sun Sep 25 15:10:03 +0000 2011,27134,,,False,False,19265,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1474668797881638913/dzYF2riy_normal.jpg,https://pbs.twimg.com/profile_images/1474668797881638913/dzYF2riy_normal.jpg,https://pbs.twimg.com/profile_banners/379781401/1625975436,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:26:27 +0000 2023,1633172273392758784,1633172273392758784,@isa_levante That's the only important thing in that Match🤷🏽‍♂️,False,"[13, 63]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331542074977444e+18,1633154207497744398,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,1,False,False,en,en,recent,995540996137082880,995540996137082880,Axel💙❤️,Axel90042819,,,,[],False,217,936,0,Sun May 13 05:47:24 +0000 2018,173337,,,False,False,5840,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624937446570852354/7AKKp7G4_normal.jpg,https://pbs.twimg.com/profile_images/1624937446570852354/7AKKp7G4_normal.jpg,https://pbs.twimg.com/profile_banners/995540996137082880/1649392901,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:43:04 +0000 2023,1633161354189348864,1633161354189348864,@isa_levante Please write review,False,"[13, 32]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331494375716577e+18,1633149437571657739,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,1,False,False,en,en,recent,1022106212,1022106212,Yokeshwaran,yogesh_gunners,Simp Land,"#தமிழன்❤️
#Dravidian🖤❤️
#Gunner_For_Life❤️
#Arsenal_FC❤️
#Leftist😎
#MotoGP❤️
#VR_46❤️
#PB_63❤️
#Nadal❤️
#Ruud❤️
#Ferrari❤️
#SpacesHost  #At_Silaaki_Dumma❤️",,[],False,681,875,0,Wed Dec 19 13:40:22 +0000 2012,130323,,,False,False,28934,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_banners/1022106212/1677960217,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:41:02 +0000 2023,1633160844514324480,1633160844514324480,@isa_levante No both 800 and PSG win,False,"[13, 36]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331542074977444e+18,1633154207497744398,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,3,False,False,en,en,recent,1022106212,1022106212,Yokeshwaran,yogesh_gunners,Simp Land,"#தமிழன்❤️
#Dravidian🖤❤️
#Gunner_For_Life❤️
#Arsenal_FC❤️
#Leftist😎
#MotoGP❤️
#VR_46❤️
#PB_63❤️
#Nadal❤️
#Ruud❤️
#Ferrari❤️
#SpacesHost  #At_Silaaki_Dumma❤️",,[],False,681,875,0,Wed Dec 19 13:40:22 +0000 2012,130323,,,False,False,28934,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_banners/1022106212/1677960217,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:37:15 +0000 2023,1633159891077455872,1633159891077455872,"persone con cui vorrei che florence welch duettasse per il mio benessere fisico: lucy dacus, hozier, cosmo sheldrake, aurora, fka twigs, greta van fleet, noah kahan, dodie, levante, rainbow kitten surprise, kings of convenience, mitski, bon iver, marcus mumford, placebo",False,"[0, 270]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,10,False,False,en,en,recent,589452264,589452264,"gian, independent",seiofossifuoco,lui/he,"25 | “to absent friends, lost loves, old gods, and the season of mists; and may each and every one of us always give the devil his due.” | ncb | 🏁",https://t.co/6jEVCvkj35,[],False,1014,670,11,Thu May 24 19:43:05 +0000 2012,58491,,,True,False,92337,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1625467640146800642/j_0LqZnf_normal.jpg,https://pbs.twimg.com/profile_images/1625467640146800642/j_0LqZnf_normal.jpg,https://pbs.twimg.com/profile_banners/589452264/1650024769,575757,000000,DDEEF6,333333,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/6jEVCvkj35', 'expanded_url': 'https://boxd.it/1Lrs1', 'display_url': 'boxd.it/1Lrs1', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 17:14:40 +0000 2023,1633154207497744398,1633154207497744398,Even if PSG lose 10-1 I will be happy if Messi scores to reach his 800th career goal lol,False,"[0, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,8,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:56:06 +0000 2023,1633149534304890885,1633149534304890885,@Godwinscottt Good question 😂,False,"[14, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633149451081511e+18,1633149451081510916,800208162.0,800208162,Godwinscottt,,,,,False,0,0,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:55:46 +0000 2023,1633149451081510916,1633149451081510916,@isa_levante What exactly is Ferran doing at Barca?,False,"[13, 51]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331483565443482e+18,1633148356544348161,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,0,False,False,en,en,recent,800208162,800208162,Godwin scott,Godwinscottt,,Actor /Playwright/ creative Director &Historian. #Keep Faith ♊️ ♥️💙,,[],False,308,292,0,Mon Sep 03 11:28:44 +0000 2012,1821,,,False,False,3970,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1576174949697470465/bmyQBT55_normal.jpg,https://pbs.twimg.com/profile_images/1576174949697470465/bmyQBT55_normal.jpg,https://pbs.twimg.com/profile_banners/800208162/1628417806,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:55:43 +0000 2023,1633149437571657739,1633149437571657739,I’m watching Creed III tomorrow,False,"[0, 31]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:53:45 +0000 2023,1633148946242498572,1633148946242498572,Wait till you see how women who have several sexual partners are perceived in Turkey….. https://t.co/l6UEKtjiAY,False,"[0, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,6,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.6328123130308198e+18,1632812313030819843,Mon Mar 06 18:36:06 +0000 2023,1.6328123130308198e+18,1632812313030819843,"Average number of sexual partners men have around the world

🇹🇷 Turkey 14.5
🇦🇺 Australia 13.3
🇳🇿 NZ 13.2
🇮🇸 Iceland 13
🇮🇹 Italy 11.8
🇸🇪 Sweden 11.8
🇨🇦 Canada 10.7
🇺🇸 US 10.7
🇬🇧 UK 9.8
🇷🇺 Russia 9
🇫🇷 France 8.1
🇳🇱 Netherlands 7.1
🇪🇸 Spain 6.1
🇩🇪 Germany 5.8
🇨🇳 China 3.1
🇮🇳 India 3",False,"[0, 280]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3351328842781082e+18,1335132884278108161,World of Statistics,stats_feed,"Los Angeles, CA","There are three kinds of lies: lies, damned lies, and statistics.",https://t.co/Lso9z1h7K8,[],False,1421453.0,12.0,2434.0,Sat Dec 05 08:07:34 +0000 2020,862.0,,,False,False,2257.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1335168437220421632/VCHg78Nf_normal.jpg,https://pbs.twimg.com/profile_images/1335168437220421632/VCHg78Nf_normal.jpg,https://pbs.twimg.com/profile_banners/1335132884278108161/1630493927,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,2168.0,25583.0,False,False,,en,"[{'url': 'https://t.co/Lso9z1h7K8', 'expanded_url': 'http://youtube.com/@stats_feed', 'display_url': 'youtube.com/@stats_feed', 'indices': [0, 23]}]"
Tue Mar 07 16:51:25 +0000 2023,1633148356544348161,1633148356544348161,Ansu https://t.co/zbQpk33X7q,False,"[0, 4]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.6331284070252954e+18,1633128407025295360,Tue Mar 07 15:32:08 +0000 2023,1.6331284070252954e+18,1633128407025295360,"Who would you sell — Ferran, Raphinha or Ansu Fati? 💰🚪",False,"[0, 54]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.06445571844574e+18,1064455718445740032,Reshad Rahman,ReshadRahman_,,"Hub for everything @fcbarcelona — News, Opinions, Stats, etc | Formerly @433 | Pursuing Bachelors in Business | Business enquiries: reshadrahman001@gmail.com",,[],False,401238.0,1058.0,1486.0,Mon Nov 19 09:49:54 +0000 2018,19626.0,,,True,False,39962.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1593298279227445250/HCfY-n7o_normal.jpg,https://pbs.twimg.com/profile_images/1593298279227445250/HCfY-n7o_normal.jpg,https://pbs.twimg.com/profile_banners/1064455718445740032/1652964950,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,111.0,4173.0,False,False,,en,
Tue Mar 07 16:51:06 +0000 2023,1633148276278009857,1633148276278009857,Always knew he was hot 😋 https://t.co/1sS3etI4AN,False,"[0, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.6330421933539615e+18,1633042193353961473,Tue Mar 07 09:49:34 +0000 2023,1.6330421933539615e+18,1633042193353961473,Ig story Koundé. [jkeey4] #fcblive https://t.co/cLEdaaKuOF,False,"[0, 34]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.978065494643466e+17,897806549464346624,barcacentre,barcacentre,Camp Nou,Thorough @FCBarcelona coverage provided by a small team of Barça aficionados from around the globe. For business: advertising@fanatix.com,,[],False,436346.0,160.0,1546.0,Wed Aug 16 13:05:36 +0000 2017,0.0,,,True,False,77294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550505782394994689/_suNhdsA_normal.jpg,https://pbs.twimg.com/profile_images/1550505782394994689/_suNhdsA_normal.jpg,https://pbs.twimg.com/profile_banners/897806549464346624/1658833146,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,171.0,5676.0,False,False,False,ht,
