created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 08 03:09:40 +0000 2023,1633303947145519105,1633303947145519105,"@RMAreigns And my man here thinks arteta is the standard

He is nowhere near Real Madrid’s standard

Claudio Ranieri has an odd pl title with a much worse side

Arteta has a bad league record even for the likes of arsenal excluding this season",False,"[11, 243]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6333033568937042e+18,1633303356893704192,1.2024918029613711e+18,1202491802961371136,WhiteHatJoker,,,,,False,0,0,False,False,en,en,recent,1202491802961371136,1202491802961371136,Anon,WhiteHatJoker,Somewhere in the World,Numb @realmadrid,,[],False,315,626,0,Thu Dec 05 07:36:10 +0000 2019,7625,,,False,False,9131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585938887553470464/9PESVTwr_normal.jpg,https://pbs.twimg.com/profile_images/1585938887553470464/9PESVTwr_normal.jpg,https://pbs.twimg.com/profile_banners/1202491802961371136/1647239990,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:08:53 +0000 2023,1633303746514919425,1633303746514919425,"@mengaorcomics Flamengo
Real Madrid/Liverpool/St. Pauli
Heat
Chiefs
N sei
Racionais
N sei
Samsung",False,"[15, 97]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332138104156406e+18,1633213810415640578,9.554844865941914e+17,955484486594191361,mengaorcomics,,,,,False,0,0,False,False,en,en,recent,1295007140390805504,1295007140390805504,eltinᶜʳᶠ,eltonvinii,,"dê a ordem, camarada //
miami heat | merc⁴⁴",,[],False,113,219,0,Sun Aug 16 14:39:07 +0000 2020,22650,,,False,False,15610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632166116054167554/3mLAsb3g_normal.jpg,https://pbs.twimg.com/profile_images/1632166116054167554/3mLAsb3g_normal.jpg,https://pbs.twimg.com/profile_banners/1295007140390805504/1674336858,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:08:35 +0000 2023,1633303672099688449,1633303672099688449,@mark_bima I appreciate your enthusiasm and support for Real Madrid!,False,"[11, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633232884751319e+18,1633232884751319050,1.492660221306712e+18,1492660221306712069,mark_bima,,,,,False,0,0,False,False,en,en,recent,1371211755230224390,1371211755230224390,🍫 Acetyra🌹,WeirdoBuhReal,"Queensbury, NY","𝐒𝐨𝐦𝐞𝐭𝐢𝐦𝐞𝐬 𝐈'𝐦 𝐬𝐥𝐨𝐰 𝐢𝐧 𝐫𝐞𝐩𝐥𝐲𝐢𝐧𝐠 𝐜𝐨𝐦𝐦𝐞𝐧𝐭𝐬 & 𝐃𝐌𝐬 🇵🇷 🇬🇭
| 𝚁𝚎𝚕𝚊𝚝𝚊𝚋𝚕𝚎 𝚃𝚠𝚎𝚎𝚝𝚜 𝙾𝚗𝚕𝚢 | 𝐢𝐓𝐰𝐞𝐞𝐭𝟒𝐅𝐮𝐧 |",,[],False,12153,6303,9,Sun Mar 14 21:29:37 +0000 2021,16645,,,True,False,22442,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633018710238670851/83xsXCPR_normal.jpg,https://pbs.twimg.com/profile_images/1633018710238670851/83xsXCPR_normal.jpg,https://pbs.twimg.com/profile_banners/1371211755230224390/1671043427,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:07:55 +0000 2023,1633303506529714177,1633303506529714177,Zinedine Zidane Discusses Cesc Fabregas Real Madrid Transfer Links https://t.co/x4pfeHXcMF,False,"[0, 90]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,279246474,279246474,Aims Digital Network Ltd,AimsDigitalNet,United States,"Digital Marketing Company: SEO, Content writing, HARO and Link Building, we can get you covered",https://t.co/neTxPv0tZC,[],False,27313,335,21,Fri Apr 08 22:00:45 +0000 2011,85,,,True,False,196494,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1460333250975514626/O9mksMBB_normal.jpg,https://pbs.twimg.com/profile_images/1460333250975514626/O9mksMBB_normal.jpg,https://pbs.twimg.com/profile_banners/279246474/1636710210,D02B55,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/neTxPv0tZC', 'expanded_url': 'https://aimsdigitalnetwork.com', 'display_url': 'aimsdigitalnetwork.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:07:02 +0000 2023,1633303284017516546,1633303284017516546,Give us Real Madrid next please.,False,"[0, 32]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1344213720969445377,1344213720969445377,Muneeb,CFC_Muneeb6,"Islamabad, Pakistan",NO TO RACISM || London is blue💙||@ChelseaFC,,[],False,24,152,0,Wed Dec 30 09:28:33 +0000 2020,8913,,,False,False,271,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616815879907409920/2kiWwKnJ_normal.jpg,https://pbs.twimg.com/profile_images/1616815879907409920/2kiWwKnJ_normal.jpg,https://pbs.twimg.com/profile_banners/1344213720969445377/1677838754,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:06:25 +0000 2023,1633303126110507009,1633303126110507009,Real Madrid B 2016/2017 https://t.co/JLWLZDFfng,False,"[0, 23]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,14,False,False,en,en,recent,548467026,548467026,BANG KARIM,realmadridindo1,Indonesia,"REAL MADRID!!!

https://t.co/fefkM4tHQl…",https://t.co/74ylXP3hrj,"[{'url': 'https://t.co/fefkM4tHQl', 'expanded_url': 'http://instagram.com/realmadridindo', 'display_url': 'instagram.com/realmadridindo', 'indices': [16, 39]}]",False,83704,1591,206,Sun Apr 08 12:20:52 +0000 2012,1590,,,True,False,309550,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1554274839133036544/lojSXig1_normal.jpg,https://pbs.twimg.com/profile_images/1554274839133036544/lojSXig1_normal.jpg,https://pbs.twimg.com/profile_banners/548467026/1656627866,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,regular,[],False,"[{'url': 'https://t.co/74ylXP3hrj', 'expanded_url': 'https://saweria.co/realmadridindo1', 'display_url': 'saweria.co/realmadridindo1', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 03:03:37 +0000 2023,1633302424466378752,1633302424466378752,"Even my cousin wants to play for real madrid, who let this grandpa touch twitter 😭😭😭
Don't write Dusan Vlahovic and real madrid in the same sentence ffs https://t.co/A4LmOFoYAp",False,"[0, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1558402101369114624,1558402101369114624,oliver🍃 #AncelottiOut,leatherfa4e,20+,"football fan • i like music, history and buildings • @realmadrid",,[],False,63,251,0,Sat Aug 13 10:37:09 +0000 2022,4233,,,True,False,6170,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633101177188495362/mrwvkFpu_normal.jpg,https://pbs.twimg.com/profile_images/1633101177188495362/mrwvkFpu_normal.jpg,https://pbs.twimg.com/profile_banners/1558402101369114624/1677602336,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6332601064556175e+18,1633260106455617536,Wed Mar 08 00:15:28 +0000 2023,1.6332601064556175e+18,1633260106455617536,"❗️Both Gvardiol and Vlahović want to play for Real Madrid.

— @tgm46 https://t.co/MTA9t1D9u9",False,"[0, 68]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,1.3904683604591288e+18,1390468360459128832,Los Blancos Live,TheBlancosLive,Madrid,Covering news on the 14× UCL & 35× LaLiga Champs.,,[],False,124212.0,101.0,342.0,Fri May 07 00:48:00 +0000 2021,3244.0,,,False,False,32780.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608960596145225729/CE8PFAem_normal.jpg,https://pbs.twimg.com/profile_images/1608960596145225729/CE8PFAem_normal.jpg,https://pbs.twimg.com/profile_banners/1390468360459128832/1674983239,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,34.0,814.0,False,False,False,und,,,,,,,,,,,,
Wed Mar 08 02:59:53 +0000 2023,1633301483134353410,1633301483134353410,@NeoMastini @skywalk20791666 @Firmino1579 @XoogbaLUHG @ErlingRoIe @UTDTrey It's real madrid the king of Europe. Your opponent real betis isn't even king of spain be fr 😭😭😭😭,False,"[75, 172]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633232101414695e+18,1633232101414694912,3930962427.0,3930962427,NeoMastini,,,,,False,0,0,False,False,en,en,recent,2607370464,2607370464,yol,sckxbstrd,,for kpop and kdrama as reasons to live,,[],False,45,114,0,Sun Jul 06 12:28:32 +0000 2014,158,,,False,False,7756,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632788556719734789/Bp_PvfBq_normal.jpg,https://pbs.twimg.com/profile_images/1632788556719734789/Bp_PvfBq_normal.jpg,https://pbs.twimg.com/profile_banners/2607370464/1675871649,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:58:44 +0000 2023,1633301193421119489,1633301193421119489,@MadridXtra @tgm46 Tuchel club mourinho or arteta bring any of those and we will have fun watching Real madrid match again,False,"[19, 122]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332473840452526e+18,1633247384045252608,1.3265641522913157e+18,1326564152291315713,MadridXtra,,,,,False,0,0,False,False,en,en,recent,1297735901087502336,1297735901087502336,aymenalonso,gayro77,,اي عمل اتكلم عنه فهو فقط لابداء رأيي و مناقشته مع الناس الي تابعوه و ما انصح اي شخص بمتابعته,,[],False,152,388,0,Mon Aug 24 03:22:16 +0000 2020,23938,,,False,False,21597,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627414394161307649/hoQt7Zv3_normal.jpg,https://pbs.twimg.com/profile_images/1627414394161307649/hoQt7Zv3_normal.jpg,https://pbs.twimg.com/profile_banners/1297735901087502336/1657667199,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:58:13 +0000 2023,1633301061585756163,1633301061585756163,@Majorfutbalista @ESPNFC Real Madrid are the downgrade? You f**king jokes are 10th in the league after £600 million spent. Even calling you a downgrade would be generous.,False,"[25, 170]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332318834409882e+18,1633231883440988162,1505335928.0,1505335928,Majorfutbalista,,,,,False,0,0,False,False,en,en,recent,1626911125559250949,1626911125559250949,Paul,Capaulc001989,,,,[],False,0,6,0,Sat Feb 18 11:47:27 +0000 2023,2,,,False,False,77,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626926083118440448/TfDXe26r_normal.jpg,https://pbs.twimg.com/profile_images/1626926083118440448/TfDXe26r_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:56:27 +0000 2023,1633300617463758848,1633300617463758848,"@LuisAAoks @FactorABThe @MirLikesBeer @Nicooo86478250 @HugeStink @433 It's their first in like how many years.. Yea.. Good for them, it is a celebration no matter what, may seem small (not insulting here) but it's a title n should be celebrated because all the efforts they pun in

Because let's be real(pun intended), madrid isn't as strong lately",False,"[70, 348]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332973452101878e+18,1633297345210187776,2332868024.0,2332868024,LuisAAoks,,,,,False,0,0,False,False,en,en,recent,744425038850359296,744425038850359296,Dante 🇩🇪 🇱🇺,D4ten3,,Date me and the only girl you're going to lose me to is our daughter,,[],False,141,423,0,Sun Jun 19 07:02:15 +0000 2016,16094,,,True,False,5506,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1617952940656062464/ZEPcW29i_normal.jpg,https://pbs.twimg.com/profile_images/1617952940656062464/ZEPcW29i_normal.jpg,https://pbs.twimg.com/profile_banners/744425038850359296/1624936133,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:55:25 +0000 2023,1633300359291731969,1633300359291731969,@ibra7fs Real MaDriD fans should be,False,"[9, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331658146219418e+18,1633165814621941760,1.1800380971546665e+18,1180038097154666497,ibra7fs,,,,,False,0,0,False,False,en,en,recent,808713016174706689,808713016174706689,Ali aydeed,_d0flamingoo,"Hyderabad, India",i am just an icon livin. instagram : _d0flamingoo,,[],False,4,37,0,Tue Dec 13 16:39:43 +0000 2016,40,,,False,False,58,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567629833378865153/IvkJGpNg_normal.jpg,https://pbs.twimg.com/profile_images/1567629833378865153/IvkJGpNg_normal.jpg,https://pbs.twimg.com/profile_banners/808713016174706689/1677961539,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:55:19 +0000 2023,1633300333387456514,1633300333387456514,"@sushiniesta Real madrid
Bayern
Milan
Liverpool
Inter
Juve/man united
Chelsea 
Arsenal",False,"[13, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632818489340711e+18,1632818489340710912,1.5477872981247058e+18,1547787298124705792,sushiniesta,,,,,False,0,0,False,False,en,en,recent,1481779857583448069,1481779857583448069,@SportsNautas,SportsNautas,LATAM,El Futbol es mas que un deporte,,[],False,26,214,8,Fri Jan 14 00:07:20 +0000 2022,267,,,False,False,2028,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630699177364668417/7ckNQIpA_normal.jpg,https://pbs.twimg.com/profile_images/1630699177364668417/7ckNQIpA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:55:10 +0000 2023,1633300295227789313,1633300295227789313,Who ever chelsea goes against in the quarterfinals will get hubbled like last year against Real Madrid,False,"[0, 102]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1469861229028163585,1469861229028163585,jarka 57 sports 🇺🇸,Jarka57sport,,"i watch sports too much. Ravens, STL Cards, SA Spurs, TB Lightning, Real madrid, USA, Spain",,[],False,128,569,0,Sun Dec 12 02:47:24 +0000 2021,5476,,,False,False,3151,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624538712741666820/uLJY7CXo_normal.jpg,https://pbs.twimg.com/profile_images/1624538712741666820/uLJY7CXo_normal.jpg,https://pbs.twimg.com/profile_banners/1469861229028163585/1671904507,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:54:09 +0000 2023,1633300040272814083,1633300040272814083,@UTDTrey Real Madrid couldn’t beat them,False,"[9, 39]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,0,0,False,False,en,en,recent,1053633732589113344,1053633732589113344,Salim_Huncho💯,salim_huncho,"Lagos, Nigeria",Proud🇳🇬🇳🇬 Barcelona💙❤️ Cool😎 Food engineer 👷 #Unilorite✌️# Follow me on IG: Salim_huncho10♥️ Please don't forget to turn on my tweet notification🙏,,[],False,1890,2717,0,Sat Oct 20 13:07:12 +0000 2018,29226,,,False,False,1372,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1529752286737604608/sb21DEnN_normal.jpg,https://pbs.twimg.com/profile_images/1529752286737604608/sb21DEnN_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:50:09 +0000 2023,1633299032163467264,1633299032163467264,Eden Hazard MLS stance revealed as Chelsea great set for transfer after Real Madrid verdict: https://t.co/CugweMTH4J,False,"[0, 116]","<a href=""http://www.onenewspage.co.uk"" rel=""nofollow"">One News Page (United Kingdom)</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,97398694,97398694,One News Page (United Kingdom),OneNewsPage_UK,"Brighton, England",Britain's speediest news portal,https://t.co/nqtNAynD1f,[],False,323,5,78,Thu Dec 17 08:38:30 +0000 2009,54,,,True,False,136663,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/578845562/ONPUK_256x256_normal.png,https://pbs.twimg.com/profile_images/578845562/ONPUK_256x256_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/nqtNAynD1f', 'expanded_url': 'https://www.onenewspage.co.uk/', 'display_url': 'onenewspage.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:49:39 +0000 2023,1633298908431495170,1633298908431495170,@BenzyViniJr @CityBoyzUp @zustieonglucond @MunichFanpage Real Madrid fan rattled by little old citeh who would’ve thought😂,False,"[57, 122]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332982268822692e+18,1633298226882269184,1.509115708688507e+18,1509115708688506881,BenzyViniJr,,,,,False,0,0,False,False,en,en,recent,883476155524952064,883476155524952064,🇧🇼🇧🇼,lr_av1203,,,,[],False,143,495,0,Sat Jul 08 00:01:44 +0000 2017,190159,,,False,False,7807,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1528839512197038080/LunSEtDF_normal.jpg,https://pbs.twimg.com/profile_images/1528839512197038080/LunSEtDF_normal.jpg,https://pbs.twimg.com/profile_banners/883476155524952064/1630075993,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:47:55 +0000 2023,1633298472890773505,1633298472890773505,@LILTJ3Y Real Madrid can you do smtng for me?,False,"[9, 45]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332406158938276e+18,1633240615893827584,1.4704947520512369e+18,1470494752051236869,LILTJ3Y,,,,,False,0,0,False,False,en,en,recent,1447623121503199236,1447623121503199236,achu😴,axwxn__,"Dubai, United Arab Emirates",GGMU❤️,,[],False,49,88,0,Mon Oct 11 18:00:32 +0000 2021,14902,,,True,False,1042,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584546110957359107/eezccjnv_normal.jpg,https://pbs.twimg.com/profile_images/1584546110957359107/eezccjnv_normal.jpg,https://pbs.twimg.com/profile_banners/1447623121503199236/1663390347,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:47:54 +0000 2023,1633298465567457281,1633298465567457281,@MadridXtra @tgm46 Real Madrid may consider but i think there is 0 chance he will leave his precious Arsenal,False,"[19, 108]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332473840452526e+18,1633247384045252608,1.3265641522913157e+18,1326564152291315713,MadridXtra,,,,,False,0,0,False,False,en,en,recent,3089439634,3089439634,No_5,Godnicz2,,,,[],False,16,504,0,Thu Mar 12 17:19:51 +0000 2015,7896,,,False,False,610,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1424397436995489794/cTE87iBD_normal.jpg,https://pbs.twimg.com/profile_images/1424397436995489794/cTE87iBD_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:46:16 +0000 2023,1633298056106967040,1633298056106967040,@StoolFootball Who tf sees the name REAL MADRID and thinks money😂😂,False,"[15, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331657917291848e+18,1633165791729184788,1.4512396252095652e+18,1451239625209565198,StoolFootball,,,,,False,0,0,False,False,en,en,recent,877175090701619202,877175090701619202,Thalapathy🇨🇦🍁,CanadaVijay,Canada,#Varisu #Thalapathy @actorvijay fan from 🇨🇦 @mammukka🔥@Cristiano⚽ @RealMadrid🤍 Movie Reviews🎬🎥,,[],False,167,33,0,Tue Jun 20 14:43:33 +0000 2017,30083,,,False,False,14657,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1605286303049961492/iwAPL6rA_normal.jpg,https://pbs.twimg.com/profile_images/1605286303049961492/iwAPL6rA_normal.jpg,https://pbs.twimg.com/profile_banners/877175090701619202/1671296043,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
