created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang
Sat Mar 04 17:30:00 +0000 2023,1632070903713484801,1632070903713484801,"FRANCE Ligue 2

Amiens vs Pau FC
Annecy vs Metz
Bastia vs Nimes
Dijon vs Grenoble
(19:00 GMT +2)

Watch live stream on this link
https://t.co/8LOajM0O3W",False,"[0, 152]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1578836129146720259,1578836129146720259,FutbollEMP,FutbollEmp,England,"Futboll , Live , Free",https://t.co/KZPB3ViXt3,"[{'url': 'https://t.co/KZPB3ViXt3', 'expanded_url': 'http://Livefootballempire.com', 'display_url': 'Livefootballempire.com', 'indices': [0, 23]}]",[],False,28,107,0,Sat Oct 08 19:54:16 +0000 2022,926,,,False,False,1483,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578836710753976320/zoJdAnsn_normal.jpg,https://pbs.twimg.com/profile_images/1578836710753976320/zoJdAnsn_normal.jpg,https://pbs.twimg.com/profile_banners/1578836129146720259/1665259035,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 17:30:00 +0000 2023,1632070902530867203,1632070902530867203,"FRANCE Ligue 2

Amiens vs Pau FC
Annecy vs Metz
Bastia vs Nimes
Dijon vs Grenoble
Le Havre vs Laval
Niort vs Rodez
Paris FC vs Guingamp
Quevilly Rouen vs Valenciennes

  (19:00 GMT +2)
Watch live stream on this link
https://t.co/8SuqS8WZAS",False,"[0, 239]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1586354683509186561,1586354683509186561,EmpireTeam11,EmpireTeam11,London,Football News,https://t.co/FqMgUqUISz,"[{'url': 'https://t.co/FqMgUqUISz', 'expanded_url': 'http://livefootballempire.com', 'display_url': 'livefootballempire.com', 'indices': [0, 23]}]",[],False,27,118,0,Sat Oct 29 13:50:16 +0000 2022,796,,,False,False,1309,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586356714697367553/-BymnROE_normal.jpg,https://pbs.twimg.com/profile_images/1586356714697367553/-BymnROE_normal.jpg,https://pbs.twimg.com/profile_banners/1586354683509186561/1667051889,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 17:28:00 +0000 2023,1632070399134425089,1632070399134425089,"FRANCE Ligue 2

Amiens vs Pau FC
Annecy vs Metz
Bastia vs Nimes
Dijon vs Grenoble
(19:00 GMT +2)

Watch live stream on this link
https://t.co/JOqP7VIoId",False,"[0, 152]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1566373518937292800,1566373518937292800,Live Football,LiveF00tba11,,Football and Sports,https://t.co/HAPPXQE8ku,"[{'url': 'https://t.co/HAPPXQE8ku', 'expanded_url': 'http://Livefootballempire.com', 'display_url': 'Livefootballempire.com', 'indices': [0, 23]}]",[],False,34,146,0,Sun Sep 04 10:32:14 +0000 2022,452,,,False,False,1455,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1566373694741553155/niVew_-4_normal.jpg,https://pbs.twimg.com/profile_images/1566373694741553155/niVew_-4_normal.jpg,https://pbs.twimg.com/profile_banners/1566373518937292800/1662833591,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:41:02 +0000 2023,1632058582723076097,1632058582723076097,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/SEBlNuILFy",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:41:00 +0000 2023,1632058573134999552,1632058573134999552,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/Fd5CCsvRXv",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:58 +0000 2023,1632058565832704000,1632058565832704000,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/Q1AQUClG0M",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:57 +0000 2023,1632058558563876869,1632058558563876869,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/HggICkM1Vq",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:55 +0000 2023,1632058553434271745,1632058553434271745,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/NfmYxtzUI7",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:54 +0000 2023,1632058546127794178,1632058546127794178,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/rn62xC5LOZ",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:52 +0000 2023,1632058540142542850,1632058540142542850,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/WT7CrqSVIg",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:51 +0000 2023,1632058533473599488,1632058533473599488,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/auhUoHECVs",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:49 +0000 2023,1632058526519394304,1632058526519394304,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/T9idyO7I2W",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:47 +0000 2023,1632058516620865537,1632058516620865537,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/oYvfHK1mZ2",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:45 +0000 2023,1632058507674415106,1632058507674415106,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/a5TqFoA0nD",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:42 +0000 2023,1632058497352323072,1632058497352323072,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/hZYHqX0iWB",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:40 +0000 2023,1632058487160164355,1632058487160164355,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/MSGjK97JX4",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:38 +0000 2023,1632058478939324416,1632058478939324416,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/qTucP8pOvp",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 16:40:36 +0000 2023,1632058470395420674,1632058470395420674,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/QR7DOmPE19",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
