created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang
Sun Feb 26 15:40:08 +0000 2023,1629868925826793473,1629868925826793473,"#Ligue1 #FCNSRFC 

Nantes - Rennes Match En Direct Streaming

👉 https://t.co/C4FXcT3Fl6

FC Nantes - Rennes 

👉 https://t.co/C4FXcT3Fl6

Nantes - Stade Rennais  

👉 https://t.co/C4FXcT3Fl6

Enjoy Streaming https://t.co/bGkGkIkpGE",False,"[0, 205]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1556898192486084608,1556898192486084608,World Cup Watching,CupWatching,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,10,55,0,Tue Aug 09 07:00:42 +0000 2022,17,,,False,False,1535,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,https://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:34:02 +0000 2023,1629867393806893056,1629867393806893056,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Résultats en Direct et Streaming

🔗Live Link=&gt;https://t.co/8OeJyleS8I

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/8OeJyleS8I

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/8OeJyleS8I

Enjoy Streaming https://t.co/HtP13tHWGc",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1597107633915187201,1597107633915187201,Sport TV HD,SportTVHD8,,,,[],False,2,5,0,Mon Nov 28 05:59:07 +0000 2022,0,,,False,False,1108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625172790293962752/AXGRDVAP_normal.png,https://pbs.twimg.com/profile_images/1625172790293962752/AXGRDVAP_normal.png,https://pbs.twimg.com/profile_banners/1597107633915187201/1676306341,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:55 +0000 2023,1629867364224491523,1629867364224491523,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Résultats en Direct et Streaming

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

Enjoy Streaming https://t.co/9pVGtAjLXH",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615006395749007361,1615006395749007361,NBC Tv Networks,nbc_networks,,,,[],False,3,9,0,Mon Jan 16 15:21:51 +0000 2023,0,,,False,False,701,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616481393328156672/fOAVwz3i_normal.jpg,https://pbs.twimg.com/profile_images/1616481393328156672/fOAVwz3i_normal.jpg,https://pbs.twimg.com/profile_banners/1615006395749007361/1674234171,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:50 +0000 2023,1629867340639903744,1629867340639903744,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Résultats en Direct et Streaming

🔗Live Link=&gt;https://t.co/DbUepw2I2M

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/DbUepw2I2M

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/DbUepw2I2M

Enjoy Streaming https://t.co/jPTVs7kLEz",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615004520911900672,1615004520911900672,CBS Tv Networks,CBSTvNetworks1,,,,[],False,1,7,0,Mon Jan 16 15:14:25 +0000 2023,0,,,False,False,699,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616475885288427520/ROgFluLE_normal.jpg,https://pbs.twimg.com/profile_images/1616475885288427520/ROgFluLE_normal.jpg,https://pbs.twimg.com/profile_banners/1615004520911900672/1674232858,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:42 +0000 2023,1629867308767416322,1629867308767416322,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Résultats en Direct et Streaming

🔗Live Link=&gt;https://t.co/RBagz2CB8A

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/RBagz2CB8A

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/RBagz2CB8A

Enjoy Streaming https://t.co/PfgJBkjdd8",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1613559284067086339,1613559284067086339,Football streaming HD,FotbalStreaming,US,,,[],False,3,9,0,Thu Jan 12 15:31:40 +0000 2023,0,,,False,False,616,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614992598678269952/jcGQOBQD_normal.jpg,https://pbs.twimg.com/profile_images/1614992598678269952/jcGQOBQD_normal.jpg,https://pbs.twimg.com/profile_banners/1613559284067086339/1673879215,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:35 +0000 2023,1629867277469491205,1629867277469491205,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Résultats en Direct et Streaming

🔗Live Link=&gt;https://t.co/sXry6NdXlh

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/sXry6NdXlh

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/sXry6NdXlh

Enjoy Streaming https://t.co/0OkLoeR64a",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1614629987340161026,1614629987340161026,Fox Tv,FoxTv29881848,,,,[],False,2,8,0,Sun Jan 15 14:26:16 +0000 2023,0,,,False,False,731,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614995929807065088/3txXhGFU_normal.jpg,https://pbs.twimg.com/profile_images/1614995929807065088/3txXhGFU_normal.jpg,https://pbs.twimg.com/profile_banners/1614629987340161026/1673880009,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:06 +0000 2023,1629867156262490113,1629867156262490113,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/hJs3nxozlX

FC Nantes - Rennes 

👉 https://t.co/hJs3nxozlX

Nantes - Stade Rennais  

👉 https://t.co/hJs3nxozlX

Enjoy Streaming https://t.co/sCBPR7mFLP",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562747619469713409,1562747619469713409,premier league 2k22,22Premier,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,8,60,0,Thu Aug 25 10:24:09 +0000 2022,17,,,False,False,1481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565333714808487939/eJr6qmIS_normal.jpg,https://pbs.twimg.com/profile_images/1565333714808487939/eJr6qmIS_normal.jpg,https://pbs.twimg.com/profile_banners/1562747619469713409/1662039621,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:04 +0000 2023,1629867147160879104,1629867147160879104,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/DgLJFPEWov

FC Nantes - Rennes 

👉 https://t.co/DgLJFPEWov

Nantes - Stade Rennais  

👉 https://t.co/DgLJFPEWov

Enjoy Streaming https://t.co/FRWBlXIQQY",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562744367034470402,1562744367034470402,Watch Ligue 1 online,forex97074913,Unted States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,6,50,0,Thu Aug 25 10:11:14 +0000 2022,18,,,False,False,820,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565328067064905729/ZfCnJfpc_normal.png,https://pbs.twimg.com/profile_images/1565328067064905729/ZfCnJfpc_normal.png,https://pbs.twimg.com/profile_banners/1562744367034470402/1662038280,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:33:01 +0000 2023,1629867136696082433,1629867136696082433,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/8edU65isLa

FC Nantes - Rennes 

👉 https://t.co/8edU65isLa

Nantes - Stade Rennais  

👉 https://t.co/8edU65isLa

Enjoy Streaming https://t.co/bVCE6gisRo",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562730588376743936,1562730588376743936,Canelo Alvarez vs. Gennadiy Golovkin,cricket51627004,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,7,62,0,Thu Aug 25 09:17:15 +0000 2022,20,,,False,False,640,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1563162429642907660/nwQ9-9uM_normal.jpg,https://pbs.twimg.com/profile_images/1563162429642907660/nwQ9-9uM_normal.jpg,https://pbs.twimg.com/profile_banners/1562730588376743936/1661521991,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:59 +0000 2023,1629867128416522240,1629867128416522240,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/C4FXcT3Fl6

FC Nantes - Rennes 

👉 https://t.co/C4FXcT3Fl6

Nantes - Stade Rennais  

👉 https://t.co/C4FXcT3Fl6

Enjoy Streaming https://t.co/oWgg71fn58",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1556898192486084608,1556898192486084608,World Cup Watching,CupWatching,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,10,55,0,Tue Aug 09 07:00:42 +0000 2022,17,,,False,False,1535,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,https://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:16 +0000 2023,1629866948245979136,1629866948245979136,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/hJs3nxozlX

FC Nantes - Rennes 

👉 https://t.co/hJs3nxozlX

Nantes - Stade Rennais  

👉 https://t.co/hJs3nxozlX

Enjoy Streaming https://t.co/CLzm9gLF9r",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562747619469713409,1562747619469713409,premier league 2k22,22Premier,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,8,60,0,Thu Aug 25 10:24:09 +0000 2022,17,,,False,False,1481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565333714808487939/eJr6qmIS_normal.jpg,https://pbs.twimg.com/profile_images/1565333714808487939/eJr6qmIS_normal.jpg,https://pbs.twimg.com/profile_banners/1562747619469713409/1662039621,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:14 +0000 2023,1629866939748335616,1629866939748335616,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/DgLJFPEWov

FC Nantes - Rennes 

👉 https://t.co/DgLJFPEWov

Nantes - Stade Rennais  

👉 https://t.co/DgLJFPEWov

Enjoy Streaming https://t.co/Qn8FegqfVa",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562744367034470402,1562744367034470402,Watch Ligue 1 online,forex97074913,Unted States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,6,50,0,Thu Aug 25 10:11:14 +0000 2022,18,,,False,False,820,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565328067064905729/ZfCnJfpc_normal.png,https://pbs.twimg.com/profile_images/1565328067064905729/ZfCnJfpc_normal.png,https://pbs.twimg.com/profile_banners/1562744367034470402/1662038280,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:12 +0000 2023,1629866930919346176,1629866930919346176,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/8edU65isLa

FC Nantes - Rennes 

👉 https://t.co/8edU65isLa

Nantes - Stade Rennais  

👉 https://t.co/8edU65isLa

Enjoy Streaming https://t.co/n2Z333g8zZ",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562730588376743936,1562730588376743936,Canelo Alvarez vs. Gennadiy Golovkin,cricket51627004,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,7,62,0,Thu Aug 25 09:17:15 +0000 2022,20,,,False,False,640,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1563162429642907660/nwQ9-9uM_normal.jpg,https://pbs.twimg.com/profile_images/1563162429642907660/nwQ9-9uM_normal.jpg,https://pbs.twimg.com/profile_banners/1562730588376743936/1661521991,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:11 +0000 2023,1629866928184655872,1629866928184655872,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Match En Direct Streaming

🔗Live Link=&gt;https://t.co/8OeJyleS8I

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/8OeJyleS8I

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/8OeJyleS8I

Enjoy Streaming https://t.co/7qBNzaPdBr",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1597107633915187201,1597107633915187201,Sport TV HD,SportTVHD8,,,,[],False,2,5,0,Mon Nov 28 05:59:07 +0000 2022,0,,,False,False,1108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625172790293962752/AXGRDVAP_normal.png,https://pbs.twimg.com/profile_images/1625172790293962752/AXGRDVAP_normal.png,https://pbs.twimg.com/profile_banners/1597107633915187201/1676306341,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:10 +0000 2023,1629866921121435648,1629866921121435648,"#Ligue1 #FCNSRFC 

[[match-TV]] Nantes - Rennes En Direct Streaming

👉 https://t.co/C4FXcT3Fl6

FC Nantes - Rennes 

👉 https://t.co/C4FXcT3Fl6

Nantes - Stade Rennais  

👉 https://t.co/C4FXcT3Fl6

Enjoy Streaming https://t.co/Kl9g2z9IXH",False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1556898192486084608,1556898192486084608,World Cup Watching,CupWatching,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,[],False,10,55,0,Tue Aug 09 07:00:42 +0000 2022,17,,,False,False,1535,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,https://pbs.twimg.com/profile_images/1557051502841040897/OoqBfsny_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:32:05 +0000 2023,1629866899734659072,1629866899734659072,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Match En Direct Streaming

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/4VRbqH7qQL

Enjoy Streaming https://t.co/Vq3nAfW8X7",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615006395749007361,1615006395749007361,NBC Tv Networks,nbc_networks,,,,[],False,3,9,0,Mon Jan 16 15:21:51 +0000 2023,0,,,False,False,701,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616481393328156672/fOAVwz3i_normal.jpg,https://pbs.twimg.com/profile_images/1616481393328156672/fOAVwz3i_normal.jpg,https://pbs.twimg.com/profile_banners/1615006395749007361/1674234171,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:31:57 +0000 2023,1629866870185811969,1629866870185811969,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Match En Direct Streaming

🔗Live Link=&gt;https://t.co/DbUepw2I2M

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/DbUepw2I2M

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/DbUepw2I2M

Enjoy Streaming https://t.co/429bIFHPlS",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615004520911900672,1615004520911900672,CBS Tv Networks,CBSTvNetworks1,,,,[],False,1,7,0,Mon Jan 16 15:14:25 +0000 2023,0,,,False,False,699,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616475885288427520/ROgFluLE_normal.jpg,https://pbs.twimg.com/profile_images/1616475885288427520/ROgFluLE_normal.jpg,https://pbs.twimg.com/profile_banners/1615004520911900672/1674232858,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:31:51 +0000 2023,1629866844294201347,1629866844294201347,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Match En Direct Streaming

🔗Live Link=&gt;https://t.co/RBagz2C3j2

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/RBagz2C3j2

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/RBagz2C3j2

Enjoy Streaming https://t.co/WsjeGt5CiF",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1613559284067086339,1613559284067086339,Football streaming HD,FotbalStreaming,US,,,[],False,3,9,0,Thu Jan 12 15:31:40 +0000 2023,0,,,False,False,616,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614992598678269952/jcGQOBQD_normal.jpg,https://pbs.twimg.com/profile_images/1614992598678269952/jcGQOBQD_normal.jpg,https://pbs.twimg.com/profile_banners/1613559284067086339/1673879215,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 15:31:45 +0000 2023,1629866815911231489,1629866815911231489,"EN DIRECT HD STREAMS #FCNSRFC #SDRTFC

Nantes - Rennes Match En Direct Streaming

🔗Live Link=&gt;https://t.co/sXry6NdpvJ

FC Nantes Stade Rennes

🔗Live Link=&gt;https://t.co/sXry6NdpvJ

FC Nantes Stade Rennais

🔗Live Link=&gt;https://t.co/sXry6NdpvJ

Enjoy Streaming https://t.co/UQZk6m5ocd",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1614629987340161026,1614629987340161026,Fox Tv,FoxTv29881848,,,,[],False,2,8,0,Sun Jan 15 14:26:16 +0000 2023,0,,,False,False,731,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614995929807065088/3txXhGFU_normal.jpg,https://pbs.twimg.com/profile_images/1614995929807065088/3txXhGFU_normal.jpg,https://pbs.twimg.com/profile_banners/1614629987340161026/1673880009,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
