created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Feb 27 20:04:36 +0000 2023,1630297870070083584,1630297870070083584,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/Nf6eeohrUg

Amiens SC - Girondins de Bordeaux

👉 https://t.co/Nf6eeohrUg

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/xHXhnefAvu

Enjoy Streaming https://t.co/K5prK5cODF",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577967301822775296,1577967301822775296,News tv,Newstv04599759,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,2,41,0,Thu Oct 06 10:21:50 +0000 2022,16,,,False,False,1471,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_banners/1577967301822775296/1666986065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:04:33 +0000 2023,1630297860104392705,1630297860104392705,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/RvwQejRLKW

Amiens SC - Girondins de Bordeaux

👉 https://t.co/RvwQejRLKW

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/9SNNwKH6y0

Enjoy Streaming https://t.co/vKTc2TlV0e",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577250838015533056,1577250838015533056,Live Sports,LiveSpo99530942,Unite States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,5,35,1,Tue Oct 04 10:55:53 +0000 2022,13,,,False,False,1470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,https://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:04:31 +0000 2023,1630297849991925760,1630297849991925760,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/UXa4NyB9gX

Amiens SC - Girondins de Bordeaux

👉 https://t.co/UXa4NyB9gX

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/mSKNf7BuW5

Enjoy Streaming https://t.co/29XCgDIwTR",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562772375560540163,1562772375560540163,Premier league 2k22,2k22League,United Staes,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,15,53,0,Thu Aug 25 12:02:32 +0000 2022,12,,,False,False,1269,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_banners/1562772375560540163/1662054898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:04:18 +0000 2023,1630297794128007170,1630297794128007170,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/Nf6eeohrUg

Amiens SC - Girondins de Bordeaux

👉 https://t.co/Nf6eeohrUg

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/xHXhnefAvu

Enjoy Streaming https://t.co/OYJ1NE6DP5",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577967301822775296,1577967301822775296,News tv,Newstv04599759,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,2,41,0,Thu Oct 06 10:21:50 +0000 2022,16,,,False,False,1471,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_banners/1577967301822775296/1666986065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:04:16 +0000 2023,1630297784783077376,1630297784783077376,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/RvwQejRLKW

Amiens SC - Girondins de Bordeaux

👉 https://t.co/RvwQejRLKW

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/9SNNwKH6y0

Enjoy Streaming https://t.co/QYX4gGwTbP",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577250838015533056,1577250838015533056,Live Sports,LiveSpo99530942,Unite States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,5,35,1,Tue Oct 04 10:55:53 +0000 2022,13,,,False,False,1470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,https://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:04:13 +0000 2023,1630297775224287233,1630297775224287233,"#ASCFCGB

Amiens - Bordeaux Match En Direct

👉 https://t.co/UXa4NyB9gX

Amiens SC - Girondins de Bordeaux

👉 https://t.co/UXa4NyB9gX

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/mSKNf7BuW5

Enjoy Streaming https://t.co/tB2VUdmovi",False,"[0, 222]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562772375560540163,1562772375560540163,Premier league 2k22,2k22League,United Staes,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,15,53,0,Thu Aug 25 12:02:32 +0000 2022,12,,,False,False,1269,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_banners/1562772375560540163/1662054898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:03:46 +0000 2023,1630297659188875265,1630297659188875265,"#ASCFCGB

Amiens - Bordeaux En Direct

👉 https://t.co/Nf6eeohrUg

Amiens SC - Girondins de Bordeaux

👉 https://t.co/Nf6eeohrUg

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/xHXhnefAvu

Enjoy Streaming https://t.co/qimldvYmtG",False,"[0, 216]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577967301822775296,1577967301822775296,News tv,Newstv04599759,United States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,2,41,0,Thu Oct 06 10:21:50 +0000 2022,16,,,False,False,1471,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_images/1586080608270553088/wuMD-g6W_normal.jpg,https://pbs.twimg.com/profile_banners/1577967301822775296/1666986065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:03:43 +0000 2023,1630297649575522304,1630297649575522304,"#ASCFCGB

Amiens - Bordeaux En Direct

👉 https://t.co/RvwQejRLKW

Amiens SC - Girondins de Bordeaux

👉 https://t.co/RvwQejRLKW

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/9SNNwKH6y0

Enjoy Streaming https://t.co/2y9h7mCsLz",False,"[0, 216]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1577250838015533056,1577250838015533056,Live Sports,LiveSpo99530942,Unite States,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,5,35,1,Tue Oct 04 10:55:53 +0000 2022,13,,,False,False,1470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,https://pbs.twimg.com/profile_images/1586079072094126080/FKC_zdR6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 20:03:37 +0000 2023,1630297621679194114,1630297621679194114,"#ASCFCGB

Amiens - Bordeaux En Direct

👉 https://t.co/UXa4NyB9gX

Amiens SC - Girondins de Bordeaux

👉 https://t.co/UXa4NyB9gX

#rufc #Swans
Swansea vs Rotherham Live Stream 👉 https://t.co/mSKNf7BuW5

Enjoy Streaming https://t.co/lbBIsLfIyi",False,"[0, 216]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1562772375560540163,1562772375560540163,Premier league 2k22,2k22League,United Staes,"Sports: Football,F1, Boxing,UFC, NFL, NBA, plus the latest sports news, transfers & scores See and live broadcast tv.",,,[],False,15,53,0,Thu Aug 25 12:02:32 +0000 2022,12,,,False,False,1269,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_images/1565397789093560320/TKKRP8Ax_normal.jpg,https://pbs.twimg.com/profile_banners/1562772375560540163/1662054898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Feb 27 08:30:03 +0000 2023,1630123082370129920,1630123082370129920,"FREE Value Bet of the Day: #SC Amiens vs. #FC Girondins de Bordeaux
on Bet365: 1x2 (Draw) (Ordinary Time) 
#edge: 6.66% at #odds: 3.60.
Place 1.28% of your Bankroll.
Retweet if you placed the trade
100s of daily trades on: https://t.co/kkoF5GPMv3",False,"[0, 246]","<a href=""https://www.tradematesports.com"" rel=""nofollow"">Trademate-Valuebets</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,756126889102770176,756126889102770176,Trademate Sports Betting,TrademateSports,"Oslo, Norge","We calculate the true odds of a game & signal when bookmakers make mistakes, enabling you to exploit them and place a value bet. Youtube: https://t.co/1zTdvUowam",https://t.co/eUbmJSbwZZ,"[{'url': 'https://t.co/eUbmJSbwZZ', 'expanded_url': 'https://www.tradematesports.com', 'display_url': 'tradematesports.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/1zTdvUowam', 'expanded_url': 'http://bit.ly/2ggbBIa', 'display_url': 'bit.ly/2ggbBIa', 'indices': [138, 161]}]",False,4840,260,64,Thu Jul 21 14:01:13 +0000 2016,1666,,,False,False,17689,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1397398889540501505/DehU-opd_normal.jpg,https://pbs.twimg.com/profile_images/1397398889540501505/DehU-opd_normal.jpg,https://pbs.twimg.com/profile_banners/756126889102770176/1587046148,1B96FE,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Feb 26 08:09:45 +0000 2023,1629755585087299584,1629755585087299584,"@_BeFootball Real Madrid CF
AC Milan
FC Girondins de Bordeaux",False,"[13, 61]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.629753885115179e+18,1629753885115179010,854342210.0,854342210,_BeFootball,,,,,False,0,27,False,False,,en,en,recent,809903765113503744,809903765113503744,FC Siña🇨🇴,TwtSina,+57,@girondins pour toujours,,,[],False,115,140,2,Fri Dec 16 23:31:19 +0000 2016,9961,,,False,False,3926,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1594391436895584261/a27Ubc0j_normal.jpg,https://pbs.twimg.com/profile_images/1594391436895584261/a27Ubc0j_normal.jpg,https://pbs.twimg.com/profile_banners/809903765113503744/1626784822,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
