created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 12:01:00 +0000 2023,1633075271397175296,1633075271397175296,"100 @Ligue1_ENG games in Rouge and Blanc 💯

👏 @YFofana19_ https://t.co/TwLT6MIgd0",False,"[0, 57]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,,,,False,3,38,False,False,en,en,recent,3391713417,3391713417,AS Monaco EN,AS_Monaco_EN,Monaco,𝗥𝗜𝗦𝗘. 𝗥𝗜𝗦𝗞. 𝗥𝗘𝗣𝗘𝗔𝗧. 🇲🇨 Official @AS_Monaco English account 🇪🇸 @AS_Monaco_ES 🇧🇷 @AS_Monaco_BR 🇯🇵 @AS_Monaco_JP @AS_Monaco_AR,https://t.co/pP1ARkKXvq,"[{'url': 'https://t.co/pP1ARkKXvq', 'expanded_url': 'http://www.asmonaco.com', 'display_url': 'asmonaco.com', 'indices': [0, 23]}]",[],False,76427,203,620,Tue Jul 28 09:49:40 +0000 2015,364,,,True,True,17706,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623369541781753862/-Htknpei_normal.jpg,https://pbs.twimg.com/profile_images/1623369541781753862/-Htknpei_normal.jpg,https://pbs.twimg.com/profile_banners/3391713417/1668693336,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:32:31 +0000 2023,1633068101951688706,1633068101951688706,Monaco is about to complete the transfer for Ozil (AS) for 35 million,False,"[0, 69]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,713097308,713097308,FootyTransferReports,FTYTRB,Everywhere,Keeping track of the hottest transfer rumors,,,[],False,45,0,0,Mon Jul 23 20:53:48 +0000 2012,0,,,False,False,291810,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2426334811/jowsgm90cq3sz8zvb66x_normal.jpeg,https://pbs.twimg.com/profile_images/2426334811/jowsgm90cq3sz8zvb66x_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:27:47 +0000 2023,1633066912128151553,1633066912128151553,@AS_Monaco_BR Beautiful sis with more was never from my dream but who knows one day when I win the mega-sena I'll live in Brazil 😍🇧🇷💋🌹💋,False,"[14, 135]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6302782141436723e+18,1630278214143672320,3392017324.0,3392017324,AS_Monaco_BR,,,,,False,0,0,False,False,en,en,recent,1606298954462892032,1606298954462892032,Geniele,GenieleJane,,,,,[],False,12,243,0,Fri Dec 23 14:42:50 +0000 2022,179,,,True,False,62,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608399342846578689/_CFys00i_normal.jpg,https://pbs.twimg.com/profile_images/1608399342846578689/_CFys00i_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32192decc296cf8,https://api.twitter.com/1.1/geo/id/e32192decc296cf8.json,city,Aquiraz,"Aquiraz, Brasil",BR,Brazil,[],Polygon,"[[[-38.535621, -4.079451], [-38.224157, -4.079451], [-38.224157, -3.819636], [-38.535621, -3.819636]]]",1.6330669121281516e+18
Tue Mar 07 11:25:29 +0000 2023,1633066335147114500,1633066335147114500,@AS_Monaco_BR @takumina0116 I think it's beautiful sis but I've never been it's my dream but maybe one day I'll live in Brazil 🇧🇷💋🌹🌹🌹,False,"[28, 133]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6323361119753994e+18,1632336111975399431,3392017324.0,3392017324,AS_Monaco_BR,,,,,False,0,0,False,False,en,en,recent,1606298954462892032,1606298954462892032,Geniele,GenieleJane,,,,,[],False,12,243,0,Fri Dec 23 14:42:50 +0000 2022,179,,,True,False,62,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608399342846578689/_CFys00i_normal.jpg,https://pbs.twimg.com/profile_images/1608399342846578689/_CFys00i_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32192decc296cf8,https://api.twitter.com/1.1/geo/id/e32192decc296cf8.json,city,Aquiraz,"Aquiraz, Brasil",BR,Brazil,[],Polygon,"[[[-38.535621, -4.079451], [-38.224157, -4.079451], [-38.224157, -3.819636], [-38.535621, -3.819636]]]",1.6330663351471145e+18
Tue Mar 07 11:02:54 +0000 2023,1633060651382784000,1633060651382784000,"The global yachting sector continued to demonstrate impressive resilience in 2022, despite facing the ongoing fallout of the Covid-19 pandemic as well as new economic challenges.
#monaco #monacolife #monacomontecarlo #monaconews #mymonaco #n&amp;ampj

https://t.co/3OlaXZsQzg",False,"[0, 275]","<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,711097405207351300,711097405207351300,Monaco Life,MonacoLife_,Monaco,Monaco's leading English-language news source,https://t.co/CyyXzdmjdu,"[{'url': 'https://t.co/CyyXzdmjdu', 'expanded_url': 'http://www.monacolife.net', 'display_url': 'monacolife.net', 'indices': [0, 23]}]",[],False,1059,312,17,Sat Mar 19 07:50:07 +0000 2016,52,,,True,False,5013,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1549315729027211266/5TmKf7e7_normal.jpg,https://pbs.twimg.com/profile_images/1549315729027211266/5TmKf7e7_normal.jpg,https://pbs.twimg.com/profile_banners/711097405207351300/1605686177,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:37:38 +0000 2023,1633054290867625986,1633054290867625986,Your #ESTACASM MVP: @WissBenYedder 👏 https://t.co/r7Tcux8raw,False,"[0, 36]","<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,,,,,,,False,2,35,False,False,en,en,recent,3391713417,3391713417,AS Monaco EN,AS_Monaco_EN,Monaco,𝗥𝗜𝗦𝗘. 𝗥𝗜𝗦𝗞. 𝗥𝗘𝗣𝗘𝗔𝗧. 🇲🇨 Official @AS_Monaco English account 🇪🇸 @AS_Monaco_ES 🇧🇷 @AS_Monaco_BR 🇯🇵 @AS_Monaco_JP @AS_Monaco_AR,https://t.co/pP1ARkKXvq,"[{'url': 'https://t.co/pP1ARkKXvq', 'expanded_url': 'http://www.asmonaco.com', 'display_url': 'asmonaco.com', 'indices': [0, 23]}]",[],False,76427,203,620,Tue Jul 28 09:49:40 +0000 2015,364,,,True,True,17706,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623369541781753862/-Htknpei_normal.jpg,https://pbs.twimg.com/profile_images/1623369541781753862/-Htknpei_normal.jpg,https://pbs.twimg.com/profile_banners/3391713417/1668693336,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:34:26 +0000 2023,1633038386222055424,1633038386222055424,"..TO INVESTIGATE AS WELL AS SWITZERLAND.
SAME IN BRAZIL AND VENEZUELA.IF THE BLOOD IS DRAINED THEN HOW DID THE HOUSES IN LONDON AND MONACO AS WELL AS SAN DIEGO OR CALIFORNIA GET BOUGHT.FOIR ALTERED?
WHY DIDNT MARGARET THATCHER BUY ANOTHER HOUSE FOR WHERE SHE WAS DRAINING BLOOD? https://t.co/mhNapFZsyA",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,418302630,418302630,WorldTechnocrat,WorldTechnocrat,worldwide,"Intelligent, Informed and former Postgraduate of The Diplomatic Academy.
Studied International Law, Economic and Budget Governance.Astronomy and Meteorology.",,,[],False,106,290,0,Tue Nov 22 00:47:59 +0000 2011,12,,,False,False,25146,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,https://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,[],False,1.6330372846299668e+18,1633037284629966850,Tue Mar 07 09:30:03 +0000 2023,1.6330372846299668e+18,1633037284629966850,"AUGUSTA WESTLAND BOMBSHELL.
FOIR RECORDS ALTERED AND XRAY WOULD SHOW IONISED INFUSION MARKS IN BACK OF NECK .DONT FORGET A WHITEHALL COVER UP.
THATCHER CLAIMS MARRIAGE.I SAY ONE UNDER DURESS TO PERPETRATE A HEIST ON MY TRUST.
ASKING CHINA US GOV AS WELL AS HONG KONG AND MONACO... https://t.co/RETMOXFKSD",False,"[0, 280]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,418302630.0,418302630,WorldTechnocrat,WorldTechnocrat,worldwide,"Intelligent, Informed and former Postgraduate of The Diplomatic Academy.
Studied International Law, Economic and Budget Governance.Astronomy and Meteorology.",,,[],False,106.0,290.0,0.0,Tue Nov 22 00:47:59 +0000 2011,12.0,,,False,False,25146.0,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,https://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,False,en,,,,,,,,,,,
Tue Mar 07 09:30:03 +0000 2023,1633037284629966850,1633037284629966850,"AUGUSTA WESTLAND BOMBSHELL.
FOIR RECORDS ALTERED AND XRAY WOULD SHOW IONISED INFUSION MARKS IN BACK OF NECK .DONT FORGET A WHITEHALL COVER UP.
THATCHER CLAIMS MARRIAGE.I SAY ONE UNDER DURESS TO PERPETRATE A HEIST ON MY TRUST.
ASKING CHINA US GOV AS WELL AS HONG KONG AND MONACO... https://t.co/RETMOXFKSD",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,418302630,418302630,WorldTechnocrat,WorldTechnocrat,worldwide,"Intelligent, Informed and former Postgraduate of The Diplomatic Academy.
Studied International Law, Economic and Budget Governance.Astronomy and Meteorology.",,,[],False,106,290,0,Tue Nov 22 00:47:59 +0000 2011,12,,,False,False,25146,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,https://pbs.twimg.com/profile_images/1651778076/www.reuters.com_normal.jpg,,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:00:21 +0000 2023,1633029809352720385,1633029809352720385,"His next move was his biggest career mistake as he put it, a loan move to Monaco. This started 4 loan moves over the next 4 years where he would make a combined 28 apps in France, Greece and Turkey. Impressive performances in the 2011 Gold Cup had Adu back on the mind of US fans. https://t.co/5PmwAQja3E",False,"[0, 280]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63302980233984e+18,1633029802339840002,1.235231516818641e+18,1235231516818640897,RetroShirtsFC,,,,,False,0,20,False,False,en,en,recent,1235231516818640897,1235231516818640897,Dan - Retro Shirts FC,RetroShirtsFC,"Salford, England",Football shirt and @VeneziaFC_EN enthusiast 🟠⚫️🟢,,,[],False,5834,862,22,Wed Mar 04 15:52:05 +0000 2020,40117,,,True,False,8402,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588659136753008640/_Rfvaq2g_normal.jpg,https://pbs.twimg.com/profile_images/1588659136753008640/_Rfvaq2g_normal.jpg,https://pbs.twimg.com/profile_banners/1235231516818640897/1666878138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:10:18 +0000 2023,1633017213790584834,1633017213790584834,"@UFLgame @AS_Monaco A huge thank you to everyone who participated, but unfortunately there were no correct predictions this time 🙁

Stay tuned &amp; watch out for our future activities 👀",False,"[20, 186]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6286685731984794e+18,1628668573198479365,1.3014268528468623e+18,1301426852846862336,UFLgame,,,,,False,0,0,False,False,en,en,recent,1380592448339083270,1380592448339083270,look,Kingui200192929,,Hi,,,[],False,9,187,0,Fri Apr 09 18:44:43 +0000 2021,2,,,False,False,32,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:09:46 +0000 2023,1633017079459717122,1633017079459717122,"@UFLgame @AS_Monaco I am excited to play the game. Add something to it. When we have a round at the end of the minute, the coach celebrates with the players and those on the bench.",False,"[20, 180]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6301643477951693e+18,1630164347795169286,1.3014268528468623e+18,1301426852846862336,UFLgame,,,,,False,0,0,False,False,en,en,recent,1380592448339083270,1380592448339083270,look,Kingui200192929,,Hi,,,[],False,9,187,0,Fri Apr 09 18:44:43 +0000 2021,2,,,False,False,32,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:05:12 +0000 2023,1633015931805868032,1633015931805868032,"@fm_carv @Zeus1882x As a manager true, but he did play for Monaco and PSG so he has experienced European football first hand.",False,"[20, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328535739134607e+18,1632853573913460741,57157922.0,57157922,fm_carv,,,,,False,0,0,False,False,en,en,recent,594112398,594112398,Leo Horsfield,LEO_HORSFIELD,"London, Hackney","Filmmaker and Whiskey Drinker. Born, City of London",,,[],False,69,256,4,Tue May 29 20:56:51 +0000 2012,1817,,,False,False,591,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3429405981/941ee2e5190b718893c4722408dac813_normal.jpeg,https://pbs.twimg.com/profile_images/3429405981/941ee2e5190b718893c4722408dac813_normal.jpeg,https://pbs.twimg.com/profile_banners/594112398/1364231522,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:30:31 +0000 2023,1633007202335338501,1633007202335338501,@Planet_F1 @redbullracing That doesn't happen and won't happen this time too. First of all we need to wait a couple more races to see whether their pace advantage was real or Bahrain was a one off. Then I see aston winning at tracks like Monaco and singapore as that car has DWF but lacks efficiency,False,"[26, 299]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632999527614677e+18,1632999527614676993,23076265.0,23076265,Planet_F1,,,,,False,0,5,False,False,en,en,recent,1617147486044565510,1617147486044565510,Dan,deathwhistle12,,F1 🏎️  |  MotoGP 🏍️  |  MV1 || FQ20,,,[],False,20,83,0,Sun Jan 22 13:10:05 +0000 2023,1461,,,False,False,1891,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629014496001011713/bgSUmpeD_normal.jpg,https://pbs.twimg.com/profile_images/1629014496001011713/bgSUmpeD_normal.jpg,https://pbs.twimg.com/profile_banners/1617147486044565510/1677222180,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:28:37 +0000 2023,1633006722133659649,1633006722133659649,"@TheBishF1 As you know, the tally should have included Monaco and Brands. 🥴",False,"[11, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633001917176488e+18,1633001917176487936,434239640.0,434239640,TheBishF1,,,,,False,0,0,False,False,en,en,recent,141918426,141918426,Ian Parsons,Naisnosrap,Australia,Provider of smiles to the needy,,,[],False,72,491,1,Sun May 09 11:58:03 +0000 2010,7996,,,True,False,2021,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1708515262/W_Brown_Lola2_normal.jpg,https://pbs.twimg.com/profile_images/1708515262/W_Brown_Lola2_normal.jpg,https://pbs.twimg.com/profile_banners/141918426/1363495154,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:18:21 +0000 2023,1633004139473928195,1633004139473928195,"@philharrison192 AS Monaco v Nice ? French Riviera Derby 1950 ?

Oh no...sorry, its fcukin' Bradford
#grimupnorth",False,"[17, 113]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327791114446684e+18,1632779111444668417,1.2910227797526036e+18,1291022779752603655,philharrison192,,,,,False,0,2,False,False,en,en,recent,845292679,845292679,Stephen (PH) no D.,STEPHENREDPATH2,"Glasgow, Scotland",Doyen of good taste et bon vivant. Steve Stone doppleganger. Dirty Leeds voyeur. Vive la republique!,,,[],False,1673,5000,11,Tue Sep 25 10:45:44 +0000 2012,16832,,,True,False,15072,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/860905763274993664/A1iKoIQY_normal.jpg,https://pbs.twimg.com/profile_images/860905763274993664/A1iKoIQY_normal.jpg,https://pbs.twimg.com/profile_banners/845292679/1540657965,4A913C,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:51:44 +0000 2023,1632997440482693120,1632997440482693120,"4. AS Monaco vs Real Madrid – UCL (2004)

In the first leg of the series, Real Madrid won 4-2. In the second leg Real Madrid scored the first goal but Monaco came out victorious with a 3-1 victory and won the match by Away goals! https://t.co/1TulpdsJ3y",False,"[0, 229]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329974277445796e+18,1632997427744579586,1.5269642678277489e+18,1526964267827748870,KvngWhillz,,,,,False,3,133,False,False,en,en,recent,1526964267827748870,1526964267827748870,Kvng Whillz 🤴,KvngWhillz,"Abuja, Nigeria",Heavy is the head that wears the crown 👑 || Wallpaper plug 🔌 || Ads & Promos: wechoda@gmail.com 📩|| Checkout my tweets: https://t.co/tQJcIPpCLm,https://t.co/IxRpkYSkaI,"[{'url': 'https://t.co/IxRpkYSkaI', 'expanded_url': 'https://t.me/KwWallpapers', 'display_url': 't.me/KwWallpapers', 'indices': [0, 23]}]","[{'url': 'https://t.co/tQJcIPpCLm', 'expanded_url': 'http://bit.ly/kvngwhillztweets', 'display_url': 'bit.ly/kvngwhillztwee…', 'indices': [120, 143]}]",False,29695,1880,60,Wed May 18 16:33:59 +0000 2022,73932,,,False,False,77139,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608553237447065600/PSH58LZ6_normal.jpg,https://pbs.twimg.com/profile_images/1608553237447065600/PSH58LZ6_normal.jpg,https://pbs.twimg.com/profile_banners/1526964267827748870/1665640076,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:50:36 +0000 2023,1632997155144101889,1632997155144101889,"@NaturalParadigm @f1shaderoom Under normal race scenario I don't think so, as they were 39secs behind a reduce powered red bull after they backed off towards the end. That said, somewhere like Monaco I think Alonso could spring a surprise.",False,"[30, 239]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329861500580495e+18,1632986150058049537,7.143370291405496e+17,714337029140549632,NaturalParadigm,,,,,False,0,4,False,False,en,en,recent,50381598,50381598,Mike Kettlewell,Kettman,"Manchester, England","Daddy & Husband, Senior PM & Cyclist.",,,[],False,239,875,9,Wed Jun 24 18:02:54 +0000 2009,598,,,False,False,7083,,False,False,False,73726D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/578472669231886336/fLHcAXLl_normal.jpeg,https://pbs.twimg.com/profile_images/578472669231886336/fLHcAXLl_normal.jpeg,https://pbs.twimg.com/profile_banners/50381598/1405355357,080808,000000,0E96F0,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
